--------------------------------------------------------------
Output text data of Measurement
C:\Users\Public\Documents\Length Stds Data\L0168\straightness.rnd,19/05/2021 3:05:22 p.m.
Title,straightness
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,19/05/2021 2:13:19 p.m.
Revised By,c.young
Revision No.,2
Start time of part program,19/05/2021 2:48:06 p.m.
End time of part program,19/05/2021 3:00:40 p.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_8>,1.800µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Outer(VERT)<LN_8>,Gaussian-50%Low[0.25 mm],2.4995 mm,269.55 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,2012,10.7915,-0.7540,-0.9567,-0.2993,0
1,2013,10.7955,-0.8814,-0.9635,-0.3060,0
1,2014,10.7995,-1.0270,-0.9701,-0.3124,0
1,2015,10.8035,-1.1804,-0.9763,-0.3185,0
1,2016,10.8075,-1.3208,-0.9820,-0.3240,0
1,2017,10.8115,-1.4560,-0.9871,-0.3289,0
1,2018,10.8155,-1.6146,-0.9914,-0.3331,0
1,2019,10.8195,-1.7758,-0.9949,-0.3364,0
1,2020,10.8235,-1.8395,-0.9974,-0.3388,0
1,2021,10.8275,-1.7290,-0.9991,-0.3403,0
1,2022,10.8315,-1.5028,-0.9998,-0.3408,0
1,2023,10.8355,-1.2792,-0.9997,-0.3405,0
1,2024,10.8395,-1.1115,-0.9987,-0.3394,0
1,2025,10.8435,-0.9711,-0.9971,-0.3376,0
1,2026,10.8475,-0.8372,-0.9947,-0.3351,0
1,2027,10.8515,-0.7176,-0.9919,-0.3321,0
1,2028,10.8555,-0.6292,-0.9886,-0.3287,0
1,2029,10.8595,-0.5759,-0.9850,-0.3249,0
1,2030,10.8635,-0.5629,-0.9812,-0.3209,0
1,2031,10.8675,-0.5837,-0.9772,-0.3167,0
1,2032,10.8715,-0.6123,-0.9730,-0.3124,0
1,2033,10.8755,-0.6240,-0.9688,-0.3081,0
1,2034,10.8795,-0.6266,-0.9646,-0.3036,0
1,2035,10.8835,-0.6448,-0.9602,-0.2991,0
1,2036,10.8875,-0.6929,-0.9558,-0.2945,0
1,2037,10.8915,-0.7774,-0.9512,-0.2898,0
1,2038,10.8955,-0.8996,-0.9464,-0.2848,0
1,2039,10.8995,-1.0491,-0.9414,-0.2797,0
1,2040,10.9035,-1.2025,-0.9362,-0.2743,0
1,2041,10.9075,-1.3546,-0.9306,-0.2686,0
1,2042,10.9115,-1.5197,-0.9248,-0.2626,0
1,2043,10.9155,-1.6666,-0.9188,-0.2564,0
1,2044,10.9195,-1.7056,-0.9124,-0.2499,0
1,2045,10.9235,-1.5769,-0.9060,-0.2433,0
1,2046,10.9275,-1.3403,-0.8995,-0.2366,0
1,2047,10.9315,-1.1089,-0.8930,-0.2299,0
1,2048,10.9355,-0.9360,-0.8867,-0.2234,0
1,2049,10.9395,-0.7917,-0.8807,-0.2173,0
1,2050,10.9435,-0.6487,-0.8752,-0.2116,0
1,2051,10.9475,-0.5213,-0.8703,-0.2066,0
1,2052,10.9515,-0.4290,-0.8662,-0.2023,0
1,2053,10.9555,-0.3744,-0.8630,-0.1990,0
1,2054,10.9595,-0.3510,-0.8608,-0.1966,0
1,2055,10.9635,-0.3562,-0.8597,-0.1953,0
1,2056,10.9675,-0.3783,-0.8597,-0.1952,0
1,2057,10.9715,-0.4004,-0.8608,-0.1961,0
1,2058,10.9755,-0.4108,-0.8630,-0.1982,0
1,2059,10.9795,-0.4212,-0.8663,-0.2013,0
1,2060,10.9835,-0.4628,-0.8704,-0.2053,0
1,2061,10.9875,-0.5551,-0.8754,-0.2101,0
1,2062,10.9915,-0.6851,-0.8810,-0.2156,0
1,2063,10.9955,-0.8359,-0.8872,-0.2215,0
1,2064,10.9995,-0.9932,-0.8936,-0.2278,0
1,2065,11.0035,-1.1440,-0.9002,-0.2343,0
1,2066,11.0075,-1.2792,-0.9068,-0.2407,0
1,2067,11.0115,-1.4157,-0.9133,-0.2470,0
1,2068,11.0155,-1.5717,-0.9195,-0.2531,0
1,2069,11.0195,-1.7017,-0.9254,-0.2588,0
1,2070,11.0235,-1.7030,-0.9309,-0.2641,0
1,2071,11.0275,-1.5431,-0.9359,-0.2690,0
1,2072,11.0315,-1.3052,-0.9405,-0.2734,0
1,2073,11.0355,-1.0972,-0.9447,-0.2774,0
1,2074,11.0395,-0.9490,-0.9485,-0.2810,0
1,2075,11.0435,-0.8281,-0.9520,-0.2844,0
1,2076,11.0475,-0.7189,-0.9552,-0.2875,0
1,2077,11.0515,-0.6318,-0.9583,-0.2904,0
1,2078,11.0555,-0.5707,-0.9613,-0.2932,0
1,2079,11.0595,-0.5369,-0.9642,-0.2960,0
1,2080,11.0635,-0.5382,-0.9672,-0.2988,0
1,2081,11.0675,-0.5720,-0.9701,-0.3015,0
1,2082,11.0715,-0.6071,-0.9730,-0.3043,0
1,2083,11.0755,-0.6188,-0.9759,-0.3070,0
1,2084,11.0795,-0.6214,-0.9787,-0.3096,0
1,2085,11.0835,-0.6552,-0.9813,-0.3121,0
1,2086,11.0875,-0.7423,-0.9837,-0.3143,0
1,2087,11.0915,-0.8736,-0.9857,-0.3161,0
1,2088,11.0955,-1.0283,-0.9872,-0.3175,0
1,2089,11.0995,-1.1869,-0.9881,-0.3182,0
1,2090,11.1035,-1.3351,-0.9884,-0.3183,0
1,2091,11.1075,-1.4716,-0.9879,-0.3177,0
1,2092,11.1115,-1.6159,-0.9866,-0.3163,0
1,2093,11.1155,-1.7550,-0.9846,-0.3141,0
1,2094,11.1195,-1.8265,-0.9817,-0.3111,0
1,2095,11.1235,-1.7550,-0.9782,-0.3073,0
1,2096,11.1275,-1.5496,-0.9739,-0.3029,0
1,2097,11.1315,-1.2961,-0.9692,-0.2980,0
1,2098,11.1355,-1.0764,-0.9640,-0.2927,0
1,2099,11.1395,-0.9087,-0.9587,-0.2872,0
1,2100,11.1435,-0.7748,-0.9533,-0.2816,0
1,2101,11.1475,-0.6578,-0.9480,-0.2762,0
1,2102,11.1515,-0.5564,-0.9431,-0.2711,0
1,2103,11.1555,-0.4719,-0.9386,-0.2665,0
1,2104,11.1595,-0.4199,-0.9348,-0.2625,0
1,2105,11.1635,-0.4108,-0.9318,-0.2593,0
1,2106,11.1675,-0.4329,-0.9296,-0.2570,0
1,2107,11.1715,-0.4602,-0.9284,-0.2556,0
1,2108,11.1755,-0.4745,-0.9281,-0.2552,0
1,2109,11.1795,-0.4862,-0.9287,-0.2556,0
1,2110,11.1835,-0.5213,-0.9303,-0.2570,0
1,2111,11.1875,-0.5980,-0.9326,-0.2592,0
1,2112,11.1915,-0.7150,-0.9357,-0.2621,0
1,2113,11.1955,-0.8567,-0.9393,-0.2655,0
1,2114,11.1995,-1.0049,-0.9434,-0.2695,0
1,2115,11.2035,-1.1414,-0.9479,-0.2738,0
1,2116,11.2075,-1.2688,-0.9526,-0.2783,0
1,2117,11.2115,-1.4079,-0.9574,-0.2830,0
1,2118,11.2155,-1.5730,-0.9623,-0.2878,0
1,2119,11.2195,-1.7147,-0.9673,-0.2926,0
1,2120,11.2235,-1.7394,-0.9723,-0.2974,0
1,2121,11.2275,-1.6055,-0.9773,-0.3022,0
1,2122,11.2315,-1.3780,-0.9824,-0.3072,0
1,2123,11.2355,-1.1583,-0.9876,-0.3123,0
1,2124,11.2395,-0.9919,-0.9932,-0.3176,0
1,2125,11.2435,-0.8606,-0.9991,-0.3234,0
1,2126,11.2475,-0.7436,-1.0056,-0.3297,0
1,2127,11.2515,-0.6448,-1.0127,-0.3367,0
1,2128,11.2555,-0.5798,-1.0206,-0.3444,0
1,2129,11.2595,-0.5512,-1.0294,-0.3531,0
1,2130,11.2635,-0.5551,-1.0392,-0.3627,0
1,2131,11.2675,-0.5746,-1.0501,-0.3734,0
1,2132,11.2715,-0.5941,-1.0620,-0.3851,0
1,2133,11.2755,-0.6032,-1.0749,-0.3979,0
1,2134,11.2795,-0.6123,-1.0889,-0.4117,0
1,2135,11.2835,-0.6513,-1.1038,-0.4265,0
1,2136,11.2875,-0.7449,-1.1195,-0.4420,0
1,2137,11.2915,-0.8788,-1.1358,-0.4582,0
1,2138,11.2955,-1.0192,-1.1527,-0.4748,0
1,2139,11.2995,-1.1609,-1.1698,-0.4918,0
1,2140,11.3035,-1.3130,-1.1870,-0.5088,0
1,2141,11.3075,-1.4612,-1.2041,-0.5258,0
1,2142,11.3115,-1.5782,-1.2209,-0.5424,0
1,2143,11.3155,-1.7043,-1.2372,-0.5586,0
1,2144,11.3195,-1.8876,-1.2530,-0.5742,0
1,2145,11.3235,-2.0696,-1.2679,-0.5890,0
1,2146,11.3275,-2.1008,-1.2820,-0.6029,0
1,2147,11.3315,-1.9279,-1.2952,-0.6159,0
1,2148,11.3355,-1.6744,-1.3074,-0.6279,0
1,2149,11.3395,-1.4859,-1.3185,-0.6389,0
1,2150,11.3435,-1.3728,-1.3287,-0.6489,0
1,2151,11.3475,-1.2675,-1.3379,-0.6579,0
1,2152,11.3515,-1.1492,-1.3461,-0.6660,0
1,2153,11.3555,-1.0556,-1.3533,-0.6731,0
1,2154,11.3595,-1.0153,-1.3597,-0.6793,0
1,2155,11.3635,-1.0166,-1.3651,-0.6846,0
1,2156,11.3675,-1.0361,-1.3697,-0.6890,0
1,2157,11.3715,-1.0608,-1.3735,-0.6926,0
1,2158,11.3755,-1.0803,-1.3763,-0.6952,0
1,2159,11.3795,-1.0985,-1.3782,-0.6970,0
1,2160,11.3835,-1.1349,-1.3792,-0.6978,0
1,2161,11.3875,-1.2051,-1.3791,-0.6975,0
1,2162,11.3915,-1.3065,-1.3779,-0.6962,0
1,2163,11.3955,-1.4248,-1.3756,-0.6937,0
1,2164,11.3995,-1.5522,-1.3721,-0.6901,0
1,2165,11.4035,-1.6913,-1.3673,-0.6851,0
1,2166,11.4075,-1.8421,-1.3613,-0.6789,0
1,2167,11.4115,-1.9838,-1.3539,-0.6714,0
1,2168,11.4155,-2.0839,-1.3453,-0.6626,0
1,2169,11.4195,-2.1164,-1.3354,-0.6526,0
1,2170,11.4235,-2.0592,-1.3244,-0.6414,0
1,2171,11.4275,-1.9045,-1.3124,-0.6292,0
1,2172,11.4315,-1.6861,-1.2994,-0.6161,0
1,2173,11.4355,-1.4638,-1.2857,-0.6022,0
1,2174,11.4395,-1.2818,-1.2714,-0.5877,0
1,2175,11.4435,-1.1323,-1.2567,-0.5729,0
1,2176,11.4475,-0.9945,-1.2418,-0.5579,0
1,2177,11.4515,-0.8710,-1.2269,-0.5428,0
1,2178,11.4555,-0.7761,-1.2122,-0.5279,0
1,2179,11.4595,-0.7137,-1.1978,-0.5134,0
1,2180,11.4635,-0.6916,-1.1839,-0.4993,0
1,2181,11.4675,-0.7059,-1.1705,-0.4858,0
1,2182,11.4715,-0.7293,-1.1578,-0.4729,0
1,2183,11.4755,-0.7332,-1.1458,-0.4606,0
1,2184,11.4795,-0.7306,-1.1344,-0.4491,0
1,2185,11.4835,-0.7553,-1.1236,-0.4382,0
1,2186,11.4875,-0.8138,-1.1135,-0.4279,0
1,2187,11.4915,-0.8892,-1.1039,-0.4181,0
1,2188,11.4955,-0.9802,-1.0947,-0.4088,0
1,2189,11.4995,-1.1024,-1.0858,-0.3997,0
1,2190,11.5035,-1.2493,-1.0772,-0.3909,0
1,2191,11.5075,-1.4079,-1.0687,-0.3823,0
1,2192,11.5115,-1.5873,-1.0603,-0.3737,0
1,2193,11.5155,-1.7641,-1.0519,-0.3651,0
1,2194,11.5195,-1.8447,-1.0435,-0.3566,0
1,2195,11.5235,-1.7485,-1.0350,-0.3480,0
1,2196,11.5275,-1.5210,-1.0266,-0.3394,0
1,2197,11.5315,-1.2896,-1.0182,-0.3309,0
1,2198,11.5355,-1.1219,-1.0100,-0.3225,0
1,2199,11.5395,-0.9854,-1.0020,-0.3143,0
1,2200,11.5435,-0.8411,-0.9943,-0.3065,0
1,2201,11.5475,-0.7046,-0.9871,-0.2991,0
1,2202,11.5515,-0.6045,-0.9805,-0.2923,0
1,2203,11.5555,-0.5369,-0.9744,-0.2861,0
1,2204,11.5595,-0.4953,-0.9692,-0.2806,0
1,2205,11.5635,-0.4849,-0.9647,-0.2760,0
1,2206,11.5675,-0.5018,-0.9610,-0.2722,0
1,2207,11.5715,-0.5213,-0.9582,-0.2692,0
1,2208,11.5755,-0.5291,-0.9562,-0.2670,0
1,2209,11.5795,-0.5369,-0.9549,-0.2655,0
1,2210,11.5835,-0.5707,-0.9542,-0.2647,0
1,2211,11.5875,-0.6409,-0.9541,-0.2644,0
1,2212,11.5915,-0.7410,-0.9543,-0.2645,0
1,2213,11.5955,-0.8671,-0.9548,-0.2648,0
1,2214,11.5995,-1.0166,-0.9554,-0.2652,0
1,2215,11.6035,-1.1713,-0.9559,-0.2656,0
1,2216,11.6075,-1.3104,-0.9562,-0.2657,0
1,2217,11.6115,-1.4508,-0.9561,-0.2655,0
1,2218,11.6155,-1.6120,-0.9556,-0.2649,0
1,2219,11.6195,-1.7472,-0.9547,-0.2637,0
1,2220,11.6235,-1.7563,-0.9531,-0.2620,0
1,2221,11.6275,-1.6055,-0.9510,-0.2598,0
1,2222,11.6315,-1.3767,-0.9484,-0.2570,0
1,2223,11.6355,-1.1713,-0.9453,-0.2537,0
1,2224,11.6395,-1.0101,-0.9418,-0.2501,0
1,2225,11.6435,-0.8606,-0.9380,-0.2461,0
1,2226,11.6475,-0.7163,-0.9340,-0.2419,0
1,2227,11.6515,-0.5993,-0.9298,-0.2376,0
1,2228,11.6555,-0.5226,-0.9257,-0.2333,0
1,2229,11.6595,-0.4771,-0.9216,-0.2291,0
1,2230,11.6635,-0.4667,-0.9178,-0.2250,0
1,2231,11.6675,-0.4875,-0.9141,-0.2212,0
1,2232,11.6715,-0.5161,-0.9107,-0.2176,0
1,2233,11.6755,-0.5252,-0.9075,-0.2143,0
1,2234,11.6795,-0.5265,-0.9046,-0.2112,0
1,2235,11.6835,-0.5512,-0.9018,-0.2082,0
1,2236,11.6875,-0.6136,-0.8991,-0.2053,0
1,2237,11.6915,-0.6994,-0.8963,-0.2025,0
1,2238,11.6955,-0.8086,-0.8935,-0.1995,0
1,2239,11.6995,-0.9503,-0.8905,-0.1963,0
1,2240,11.7035,-1.1141,-0.8871,-0.1928,0
1,2241,11.7075,-1.2766,-0.8834,-0.1889,0
1,2242,11.7115,-1.4339,-0.8792,-0.1845,0
1,2243,11.7155,-1.5925,-0.8745,-0.1796,0
1,2244,11.7195,-1.6991,-0.8692,-0.1742,0
1,2245,11.7235,-1.6679,-0.8635,-0.1683,0
1,2246,11.7275,-1.4820,-0.8573,-0.1619,0
1,2247,11.7315,-1.2324,-0.8507,-0.1552,0
1,2248,11.7355,-1.0166,-0.8439,-0.1482,0
1,2249,11.7395,-0.8489,-0.8369,-0.1411,0
1,2250,11.7435,-0.7007,-0.8299,-0.1339,0
1,2251,11.7475,-0.5642,-0.8231,-0.1270,0
1,2252,11.7515,-0.4511,-0.8167,-0.1204,0
1,2253,11.7555,-0.3679,-0.8107,-0.1142,0
1,2254,11.7595,-0.3159,-0.8053,-0.1087,0
1,2255,11.7635,-0.2977,-0.8007,-0.1039,0
1,2256,11.7675,-0.3133,-0.7968,-0.0999,0
1,2257,11.7715,-0.3406,-0.7939,-0.0967,0
1,2258,11.7755,-0.3627,-0.7918,-0.0945,0
1,2259,11.7795,-0.3757,-0.7906,-0.0931,0
1,2260,11.7835,-0.3939,-0.7902,-0.0926,0
1,2261,11.7875,-0.4407,-0.7906,-0.0928,0
1,2262,11.7915,-0.5239,-0.7917,-0.0937,0
1,2263,11.7955,-0.6461,-0.7933,-0.0952,0
1,2264,11.7995,-0.7995,-0.7953,-0.0971,0
1,2265,11.8035,-0.9620,-0.7977,-0.0992,0
1,2266,11.8075,-1.1076,-0.8002,-0.1016,0
1,2267,11.8115,-1.2363,-0.8028,-0.1040,0
1,2268,11.8155,-1.3741,-0.8054,-0.1065,0
1,2269,11.8195,-1.5171,-0.8079,-0.1088,0
1,2270,11.8235,-1.5808,-0.8103,-0.1111,0
1,2271,11.8275,-1.4833,-0.8127,-0.1133,0
1,2272,11.8315,-1.2558,-0.8149,-0.1154,0
1,2273,11.8355,-1.0179,-0.8172,-0.1174,0
1,2274,11.8395,-0.8489,-0.8194,-0.1196,0
1,2275,11.8435,-0.7306,-0.8219,-0.1218,0
1,2276,11.8475,-0.6110,-0.8245,-0.1243,0
1,2277,11.8515,-0.4901,-0.8276,-0.1272,0
1,2278,11.8555,-0.4017,-0.8310,-0.1305,0
1,2279,11.8595,-0.3692,-0.8350,-0.1343,0
1,2280,11.8635,-0.3757,-0.8396,-0.1388,0
1,2281,11.8675,-0.3965,-0.8449,-0.1439,0
1,2282,11.8715,-0.4147,-0.8508,-0.1497,0
1,2283,11.8755,-0.4303,-0.8574,-0.1561,0
1,2284,11.8795,-0.4498,-0.8647,-0.1631,0
1,2285,11.8835,-0.4849,-0.8724,-0.1708,0
1,2286,11.8875,-0.5512,-0.8807,-0.1788,0
1,2287,11.8915,-0.6591,-0.8893,-0.1873,0
1,2288,11.8955,-0.8034,-0.8981,-0.1959,0
1,2289,11.8995,-0.9672,-0.9070,-0.2047,0
1,2290,11.9035,-1.1219,-0.9159,-0.2134,0
1,2291,11.9075,-1.2506,-0.9246,-0.2219,0
1,2292,11.9115,-1.3689,-0.9330,-0.2302,0
1,2293,11.9155,-1.5184,-0.9411,-0.2381,0
1,2294,11.9195,-1.6770,-0.9487,-0.2455,0
1,2295,11.9235,-1.7420,-0.9558,-0.2525,0
1,2296,11.9275,-1.6380,-0.9625,-0.2590,0
1,2297,11.9315,-1.4183,-0.9686,-0.2650,0
1,2298,11.9355,-1.2064,-0.9744,-0.2706,0
1,2299,11.9395,-1.0556,-0.9798,-0.2759,0
1,2300,11.9435,-0.9295,-0.9850,-0.2809,0
1,2301,11.9475,-0.7943,-0.9899,-0.2857,0
1,2302,11.9515,-0.6734,-0.9948,-0.2904,0
1,2303,11.9555,-0.6006,-0.9997,-0.2951,0
1,2304,11.9595,-0.5772,-1.0047,-0.2999,0
1,2305,11.9635,-0.5824,-1.0098,-0.3049,0
1,2306,11.9675,-0.6032,-1.0151,-0.3101,0
1,2307,11.9715,-0.6253,-1.0207,-0.3155,0
1,2308,11.9755,-0.6344,-1.0264,-0.3210,0
1,2309,11.9795,-0.6409,-1.0323,-0.3268,0
1,2310,11.9835,-0.6773,-1.0383,-0.3326,0
1,2311,11.9875,-0.7605,-1.0443,-0.3384,0
1,2312,11.9915,-0.8801,-1.0502,-0.3442,0
1,2313,11.9955,-1.0153,-1.0559,-0.3497,0
1,2314,11.9995,-1.1557,-1.0613,-0.3549,0
1,2315,12.0035,-1.2961,-1.0662,-0.3596,0
1,2316,12.0075,-1.4313,-1.0705,-0.3638,0
1,2317,12.0115,-1.5730,-1.0742,-0.3673,0
1,2318,12.0155,-1.7342,-1.0771,-0.3701,0
1,2319,12.0195,-1.8720,-1.0794,-0.3722,0
1,2320,12.0235,-1.8941,-1.0808,-0.3735,0
1,2321,12.0275,-1.7550,-1.0815,-0.3740,0
1,2322,12.0315,-1.5210,-1.0816,-0.3739,0
1,2323,12.0355,-1.3026,-1.0810,-0.3732,0
1,2324,12.0395,-1.1401,-1.0799,-0.3719,0
1,2325,12.0435,-1.0062,-1.0784,-0.3703,0
1,2326,12.0475,-0.8697,-1.0767,-0.3683,0
1,2327,12.0515,-0.7423,-1.0748,-0.3663,0
1,2328,12.0555,-0.6552,-1.0728,-0.3642,0
1,2329,12.0595,-0.6175,-1.0710,-0.3622,0
1,2330,12.0635,-0.6175,-1.0694,-0.3604,0
1,2331,12.0675,-0.6357,-1.0680,-0.3588,0
1,2332,12.0715,-0.6539,-1.0669,-0.3576,0
1,2333,12.0755,-0.6630,-1.0661,-0.3567,0
1,2334,12.0795,-0.6799,-1.0656,-0.3560,0
1,2335,12.0835,-0.7228,-1.0654,-0.3556,0
1,2336,12.0875,-0.7982,-1.0654,-0.3554,0
1,2337,12.0915,-0.8944,-1.0655,-0.3554,0
1,2338,12.0955,-1.0062,-1.0656,-0.3553,0
1,2339,12.0995,-1.1375,-1.0656,-0.3552,0
1,2340,12.1035,-1.2792,-1.0654,-0.3548,0
1,2341,12.1075,-1.4131,-1.0650,-0.3543,0
1,2342,12.1115,-1.5587,-1.0643,-0.3534,0
1,2343,12.1155,-1.7290,-1.0632,-0.3521,0
1,2344,12.1195,-1.8655,-1.0617,-0.3505,0
1,2345,12.1235,-1.8577,-1.0599,-0.3485,0
1,2346,12.1275,-1.6731,-1.0576,-0.3461,0
1,2347,12.1315,-1.4118,-1.0551,-0.3434,0
1,2348,12.1355,-1.1908,-1.0524,-0.3405,0
1,2349,12.1395,-1.0309,-1.0496,-0.3376,0
1,2350,12.1435,-0.8918,-1.0469,-0.3346,0
1,2351,12.1475,-0.7540,-1.0442,-0.3318,0
1,2352,12.1515,-0.6448,-1.0418,-0.3293,0
1,2353,12.1555,-0.5889,-1.0398,-0.3271,0
1,2354,12.1595,-0.5811,-1.0383,-0.3254,0
1,2355,12.1635,-0.5941,-1.0373,-0.3242,0
1,2356,12.1675,-0.6058,-1.0368,-0.3236,0
1,2357,12.1715,-0.6123,-1.0370,-0.3236,0
1,2358,12.1755,-0.6214,-1.0377,-0.3242,0
1,2359,12.1795,-0.6409,-1.0389,-0.3252,0
1,2360,12.1835,-0.6825,-1.0405,-0.3267,0
1,2361,12.1875,-0.7540,-1.0425,-0.3285,0
1,2362,12.1915,-0.8528,-1.0446,-0.3305,0
1,2363,12.1955,-0.9750,-1.0468,-0.3325,0
1,2364,12.1995,-1.1180,-1.0489,-0.3344,0
1,2365,12.2035,-1.2688,-1.0508,-0.3361,0
1,2366,12.2075,-1.4079,-1.0523,-0.3374,0
1,2367,12.2115,-1.5405,-1.0533,-0.3383,0
1,2368,12.2155,-1.6965,-1.0537,-0.3386,0
1,2369,12.2195,-1.8486,-1.0535,-0.3382,0
1,2370,12.2235,-1.8954,-1.0526,-0.3372,0
1,2371,12.2275,-1.7680,-1.0511,-0.3355,0
1,2372,12.2315,-1.5223,-1.0490,-0.3332,0
1,2373,12.2355,-1.2779,-1.0464,-0.3304,0
1,2374,12.2395,-1.0868,-1.0432,-0.3271,0
1,2375,12.2435,-0.9334,-1.0398,-0.3235,0
1,2376,12.2475,-0.8034,-1.0361,-0.3197,0
1,2377,12.2515,-0.7007,-1.0324,-0.3158,0
1,2378,12.2555,-0.6279,-1.0287,-0.3119,0
1,2379,12.2595,-0.5824,-1.0251,-0.3082,0
1,2380,12.2635,-0.5720,-1.0218,-0.3047,0
1,2381,12.2675,-0.5889,-1.0189,-0.3016,0
1,2382,12.2715,-0.6058,-1.0163,-0.2989,0
1,2383,12.2755,-0.6071,-1.0141,-0.2966,0
1,2384,12.2795,-0.6123,-1.0124,-0.2946,0
1,2385,12.2835,-0.6500,-1.0110,-0.2931,0
1,2386,12.2875,-0.7189,-1.0100,-0.2919,0
1,2387,12.2915,-0.8112,-1.0092,-0.2909,0
1,2388,12.2955,-0.9282,-1.0085,-0.2902,0
1,2389,12.2995,-1.0660,-1.0080,-0.2895,0
1,2390,12.3035,-1.2090,-1.0074,-0.2887,0
1,2391,12.3075,-1.3520,-1.0068,-0.2879,0
1,2392,12.3115,-1.5132,-1.0060,-0.2869,0
1,2393,12.3155,-1.6861,-1.0050,-0.2858,0
1,2394,12.3195,-1.7927,-1.0037,-0.2843,0
1,2395,12.3235,-1.7459,-1.0022,-0.2827,0
1,2396,12.3275,-1.5509,-1.0005,-0.2808,0
1,2397,12.3315,-1.3078,-0.9987,-0.2788,0
1,2398,12.3355,-1.1024,-0.9967,-0.2767,0
1,2399,12.3395,-0.9438,-0.9948,-0.2746,0
1,2400,12.3435,-0.8086,-0.9929,-0.2726,0
1,2401,12.3475,-0.6968,-0.9913,-0.2708,0
1,2402,12.3515,-0.6188,-0.9900,-0.2694,0
1,2403,12.3555,-0.5720,-0.9891,-0.2683,0
1,2404,12.3595,-0.5512,-0.9887,-0.2677,0
1,2405,12.3635,-0.5525,-0.9888,-0.2677,0
1,2406,12.3675,-0.5720,-0.9895,-0.2682,0
1,2407,12.3715,-0.5954,-0.9908,-0.2694,0
1,2408,12.3755,-0.6136,-0.9927,-0.2711,0
1,2409,12.3795,-0.6240,-0.9951,-0.2733,0
1,2410,12.3835,-0.6435,-0.9979,-0.2759,0
1,2411,12.3875,-0.7020,-1.0011,-0.2789,0
1,2412,12.3915,-0.8138,-1.0045,-0.2822,0
1,2413,12.3955,-0.9698,-1.0080,-0.2855,0
1,2414,12.3995,-1.1336,-1.0115,-0.2889,0
1,2415,12.4035,-1.2727,-1.0149,-0.2921,0
1,2416,12.4075,-1.3871,-1.0180,-0.2951,0
1,2417,12.4115,-1.5210,-1.0209,-0.2978,0
1,2418,12.4155,-1.6874,-1.0234,-0.3002,0
1,2419,12.4195,-1.8174,-1.0255,-0.3021,0
1,2420,12.4235,-1.7979,-1.0273,-0.3037,0
1,2421,12.4275,-1.6107,-1.0288,-0.3050,0
1,2422,12.4315,-1.3598,-1.0300,-0.3061,0
1,2423,12.4355,-1.1596,-1.0310,-0.3069,0
1,2424,12.4395,-1.0218,-1.0320,-0.3077,0
1,2425,12.4435,-0.8996,-1.0330,-0.3087,0
1,2426,12.4475,-0.7735,-1.0343,-0.3098,0
1,2427,12.4515,-0.6682,-1.0360,-0.3113,0
1,2428,12.4555,-0.6045,-1.0382,-0.3133,0
1,2429,12.4595,-0.5772,-1.0410,-0.3159,0
1,2430,12.4635,-0.5811,-1.0444,-0.3192,0
1,2431,12.4675,-0.6006,-1.0487,-0.3233,0
1,2432,12.4715,-0.6188,-1.0537,-0.3281,0
1,2433,12.4755,-0.6279,-1.0595,-0.3338,0
1,2434,12.4795,-0.6435,-1.0660,-0.3401,0
1,2435,12.4835,-0.6838,-1.0731,-0.3471,0
1,2436,12.4875,-0.7579,-1.0808,-0.3547,0
1,2437,12.4915,-0.8619,-1.0890,-0.3626,0
1,2438,12.4955,-0.9893,-1.0973,-0.3708,0
1,2439,12.4995,-1.1284,-1.1058,-0.3792,0
1,2440,12.5035,-1.2675,-1.1143,-0.3874,0
1,2441,12.5075,-1.3988,-1.1225,-0.3955,0
1,2442,12.5115,-1.5444,-1.1303,-0.4032,0
1,2443,12.5155,-1.7251,-1.1377,-0.4104,0
1,2444,12.5195,-1.8954,-1.1445,-0.4171,0
1,2445,12.5235,-1.9539,-1.1507,-0.4231,0
1,2446,12.5275,-1.8499,-1.1563,-0.4285,0
1,2447,12.5315,-1.6497,-1.1611,-0.4332,0
1,2448,12.5355,-1.4547,-1.1654,-0.4372,0
1,2449,12.5395,-1.3039,-1.1690,-0.4407,0
1,2450,12.5435,-1.1752,-1.1722,-0.4437,0
1,2451,12.5475,-1.0556,-1.1749,-0.4463,0
1,2452,12.5515,-0.9503,-1.1774,-0.4486,0
1,2453,12.5555,-0.8619,-1.1796,-0.4507,0
1,2454,12.5595,-0.7943,-1.1818,-0.4527,0
1,2455,12.5635,-0.7631,-1.1839,-0.4546,0
1,2456,12.5675,-0.7683,-1.1860,-0.4566,0
1,2457,12.5715,-0.7904,-1.1882,-0.4586,0
1,2458,12.5755,-0.8086,-1.1905,-0.4608,0
1,2459,12.5795,-0.8242,-1.1928,-0.4629,0
1,2460,12.5835,-0.8515,-1.1951,-0.4651,0
1,2461,12.5875,-0.9009,-1.1974,-0.4672,0
1,2462,12.5915,-0.9802,-1.1995,-0.4691,0
1,2463,12.5955,-1.0894,-1.2013,-0.4707,0
1,2464,12.5995,-1.2233,-1.2027,-0.4720,0
