--------------------------------------------------------------
Output text data of Measurement
C:\Users\Public\Documents\Length Stds Data\L0168\straightness.rnd,25/05/2021 10:36:07 a.m.
Title,straightness
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,24/05/2021 9:23:52 a.m.
Revised By,c.young
Revision No.,3
Start time of part program,25/05/2021 9:49:59 a.m.
End time of part program,25/05/2021 10:14:15 a.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_8>,1.876µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Outer(VERT)<LN_8>,Gaussian-50%Low[0.25 mm],2.5025 mm,269.60 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,173,3.4385,-1.0413,-1.0092,0.1718,0
1,174,3.4425,-1.1557,-1.0052,0.1759,0
1,175,3.4465,-1.2857,-1.0004,0.1808,0
1,176,3.4505,-1.4040,-0.9949,0.1864,0
1,177,3.4545,-1.5340,-0.9886,0.1928,0
1,178,3.4585,-1.6874,-0.9815,0.1999,0
1,179,3.4625,-1.7732,-0.9737,0.2078,0
1,180,3.4665,-1.6848,-0.9652,0.2163,0
1,181,3.4705,-1.4469,-0.9563,0.2254,0
1,182,3.4745,-1.1986,-0.9469,0.2348,0
1,183,3.4785,-1.0231,-0.9373,0.2445,0
1,184,3.4825,-0.8866,-0.9277,0.2542,0
1,185,3.4865,-0.7475,-0.9182,0.2638,0
1,186,3.4905,-0.6266,-0.9091,0.2730,0
1,187,3.4945,-0.5538,-0.9005,0.2817,0
1,188,3.4985,-0.5109,-0.8927,0.2896,0
1,189,3.5025,-0.4706,-0.8857,0.2966,0
1,190,3.5065,-0.4303,-0.8798,0.3026,0
1,191,3.5105,-0.3991,-0.8750,0.3075,0
1,192,3.5145,-0.3757,-0.8715,0.3111,0
1,193,3.5185,-0.3640,-0.8692,0.3135,0
1,194,3.5225,-0.3861,-0.8681,0.3147,0
1,195,3.5265,-0.4563,-0.8682,0.3147,0
1,196,3.5305,-0.5525,-0.8694,0.3136,0
1,197,3.5345,-0.6409,-0.8716,0.3114,0
1,198,3.5385,-0.7228,-0.8747,0.3084,0
1,199,3.5425,-0.8268,-0.8786,0.3046,0
1,200,3.5465,-0.9581,-0.8830,0.3003,0
1,201,3.5505,-1.0829,-0.8879,0.2954,0
1,202,3.5545,-1.1960,-0.8932,0.2903,0
1,203,3.5585,-1.3351,-0.8986,0.2850,0
1,204,3.5625,-1.5054,-0.9041,0.2795,0
1,205,3.5665,-1.6133,-0.9097,0.2741,0
1,206,3.5705,-1.5652,-0.9152,0.2686,0
1,207,3.5745,-1.3858,-0.9207,0.2632,0
1,208,3.5785,-1.1856,-0.9262,0.2578,0
1,209,3.5825,-1.0322,-0.9316,0.2524,0
1,210,3.5865,-0.9074,-0.9372,0.2469,0
1,211,3.5905,-0.7930,-0.9429,0.2413,0
1,212,3.5945,-0.7111,-0.9488,0.2355,0
1,213,3.5985,-0.6721,-0.9550,0.2294,0
1,214,3.6025,-0.6461,-0.9616,0.2229,0
1,215,3.6065,-0.6097,-0.9686,0.2159,0
1,216,3.6105,-0.5720,-0.9761,0.2085,0
1,217,3.6145,-0.5473,-0.9841,0.2006,0
1,218,3.6185,-0.5421,-0.9926,0.1922,0
1,219,3.6225,-0.5668,-1.0015,0.1834,0
1,220,3.6265,-0.6344,-1.0108,0.1742,0
1,221,3.6305,-0.7345,-1.0205,0.1646,0
1,222,3.6345,-0.8320,-1.0303,0.1549,0
1,223,3.6385,-0.9204,-1.0402,0.1450,0
1,224,3.6425,-1.0270,-1.0501,0.1353,0
1,225,3.6465,-1.1583,-1.0597,0.1257,0
1,226,3.6505,-1.2883,-1.0691,0.1164,0
1,227,3.6545,-1.4092,-1.0779,0.1076,0
1,228,3.6585,-1.5639,-1.0862,0.0994,0
1,229,3.6625,-1.7446,-1.0939,0.0919,0
1,230,3.6665,-1.8538,-1.1008,0.0851,0
1,231,3.6705,-1.8005,-1.1069,0.0791,0
1,232,3.6745,-1.6276,-1.1122,0.0739,0
1,233,3.6785,-1.4443,-1.1166,0.0695,0
1,234,3.6825,-1.2961,-1.1204,0.0658,0
1,235,3.6865,-1.1583,-1.1233,0.0629,0
1,236,3.6905,-1.0270,-1.1256,0.0607,0
1,237,3.6945,-0.9360,-1.1273,0.0591,0
1,238,3.6985,-0.8905,-1.1285,0.0580,0
1,239,3.7025,-0.8580,-1.1291,0.0575,0
1,240,3.7065,-0.8190,-1.1294,0.0573,0
1,241,3.7105,-0.7852,-1.1293,0.0575,0
1,242,3.7145,-0.7644,-1.1288,0.0581,0
1,243,3.7185,-0.7514,-1.1279,0.0590,0
1,244,3.7225,-0.7553,-1.1267,0.0603,0
1,245,3.7265,-0.8008,-1.1251,0.0620,0
1,246,3.7305,-0.8879,-1.1230,0.0642,0
1,247,3.7345,-0.9919,-1.1205,0.0668,0
1,248,3.7385,-1.0985,-1.1174,0.0700,0
1,249,3.7425,-1.2155,-1.1136,0.0738,0
1,250,3.7465,-1.3325,-1.1092,0.0783,0
1,251,3.7505,-1.4495,-1.1041,0.0836,0
1,252,3.7545,-1.5860,-1.0982,0.0895,0
1,253,3.7585,-1.7511,-1.0916,0.0962,0
1,254,3.7625,-1.8655,-1.0842,0.1037,0
1,255,3.7665,-1.8252,-1.0762,0.1118,0
1,256,3.7705,-1.6302,-1.0676,0.1204,0
1,257,3.7745,-1.3949,-1.0586,0.1296,0
1,258,3.7785,-1.2168,-1.0492,0.1390,0
1,259,3.7825,-1.0868,-1.0396,0.1487,0
1,260,3.7865,-0.9516,-1.0301,0.1583,0
1,261,3.7905,-0.8073,-1.0207,0.1678,0
1,262,3.7945,-0.6916,-1.0117,0.1769,0
1,263,3.7985,-0.6227,-1.0031,0.1855,0
1,264,3.8025,-0.5876,-0.9952,0.1935,0
