--------------------------------------------------------------
Output text data of Measurement
C:\Users\Public\Documents\Length Stds Data\L0168\straightness.rnd,25/05/2021 10:35:08 a.m.
Title,straightness
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,24/05/2021 9:23:52 a.m.
Revised By,c.young
Revision No.,3
Start time of part program,25/05/2021 9:49:59 a.m.
End time of part program,25/05/2021 10:14:15 a.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_5>,3.230µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Inner<LN_5>,Gaussian-50%Low[0.25 mm],2.5035 mm,269.55 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,137,3.2955,1.6939,1.4524,-0.5614,0
1,138,3.2995,1.5444,1.4458,-0.5684,0
1,139,3.3035,1.3975,1.4393,-0.5754,0
1,140,3.3075,1.2467,1.4329,-0.5822,0
1,141,3.3115,1.1271,1.4268,-0.5888,0
1,142,3.3155,1.0413,1.4212,-0.5949,0
1,143,3.3195,0.9633,1.4160,-0.6005,0
1,144,3.3235,0.8983,1.4114,-0.6055,0
1,145,3.3275,0.8684,1.4075,-0.6099,0
1,146,3.3315,0.8762,1.4044,-0.6135,0
1,147,3.3355,0.8983,1.4019,-0.6164,0
1,148,3.3395,0.9347,1.4001,-0.6187,0
1,149,3.3435,1.0010,1.3990,-0.6203,0
1,150,3.3475,1.0868,1.3984,-0.6213,0
1,151,3.3515,1.1726,1.3982,-0.6219,0
1,152,3.3555,1.2675,1.3984,-0.6222,0
1,153,3.3595,1.3871,1.3987,-0.6224,0
1,154,3.3635,1.5171,1.3991,-0.6224,0
1,155,3.3675,1.6510,1.3994,-0.6226,0
1,156,3.3715,1.8278,1.3995,-0.6229,0
1,157,3.3755,2.0644,1.3993,-0.6235,0
1,158,3.3795,2.2581,1.3989,-0.6244,0
1,159,3.3835,2.2659,1.3981,-0.6257,0
1,160,3.3875,2.0800,1.3969,-0.6273,0
1,161,3.3915,1.8356,1.3955,-0.6292,0
1,162,3.3955,1.6497,1.3938,-0.6313,0
1,163,3.3995,1.5093,1.3921,-0.6335,0
1,164,3.4035,1.3702,1.3904,-0.6357,0
1,165,3.4075,1.2324,1.3888,-0.6377,0
1,166,3.4115,1.1180,1.3875,-0.6394,0
1,167,3.4155,1.0218,1.3867,-0.6407,0
1,168,3.4195,0.9373,1.3864,-0.6414,0
1,169,3.4235,0.8814,1.3868,-0.6415,0
1,170,3.4275,0.8606,1.3880,-0.6408,0
1,171,3.4315,0.8619,1.3899,-0.6392,0
1,172,3.4355,0.8749,1.3927,-0.6369,0
1,173,3.4395,0.9061,1.3963,-0.6338,0
1,174,3.4435,0.9620,1.4006,-0.6299,0
1,175,3.4475,1.0348,1.4056,-0.6254,0
1,176,3.4515,1.1167,1.4111,-0.6204,0
1,177,3.4555,1.2168,1.4169,-0.6150,0
1,178,3.4595,1.3390,1.4229,-0.6095,0
1,179,3.4635,1.4677,1.4290,-0.6039,0
1,180,3.4675,1.6003,1.4348,-0.5984,0
1,181,3.4715,1.7784,1.4404,-0.5933,0
1,182,3.4755,2.0267,1.4455,-0.5887,0
1,183,3.4795,2.2763,1.4500,-0.5847,0
1,184,3.4835,2.3907,1.4538,-0.5813,0
1,185,3.4875,2.2997,1.4568,-0.5788,0
1,186,3.4915,2.0826,1.4590,-0.5770,0
1,187,3.4955,1.8616,1.4604,-0.5760,0
1,188,3.4995,1.6887,1.4611,-0.5758,0
1,189,3.5035,1.5379,1.4610,-0.5764,0
1,190,3.5075,1.3923,1.4603,-0.5775,0
1,191,3.5115,1.2597,1.4590,-0.5793,0
1,192,3.5155,1.1557,1.4572,-0.5815,0
1,193,3.5195,1.0764,1.4551,-0.5841,0
1,194,3.5235,1.0179,1.4526,-0.5870,0
1,195,3.5275,0.9854,1.4500,-0.5901,0
1,196,3.5315,0.9828,1.4471,-0.5934,0
1,197,3.5355,1.0062,1.4441,-0.5968,0
1,198,3.5395,1.0491,1.4410,-0.6004,0
1,199,3.5435,1.1063,1.4378,-0.6041,0
1,200,3.5475,1.1726,1.4344,-0.6080,0
1,201,3.5515,1.2506,1.4308,-0.6120,0
1,202,3.5555,1.3468,1.4269,-0.6163,0
1,203,3.5595,1.4586,1.4227,-0.6210,0
1,204,3.5635,1.5795,1.4182,-0.6260,0
1,205,3.5675,1.7225,1.4132,-0.6313,0
1,206,3.5715,1.9162,1.4079,-0.6371,0
1,207,3.5755,2.1268,1.4021,-0.6434,0
1,208,3.5795,2.2490,1.3960,-0.6499,0
1,209,3.5835,2.1944,1.3895,-0.6569,0
1,210,3.5875,1.9968,1.3828,-0.6640,0
1,211,3.5915,1.7628,1.3759,-0.6714,0
