--------------------------------------------------------------
Output text data of Measurement
C:\Users\Public\Documents\Length Stds Data\L0168\straightness.rnd,19/05/2021 3:04:28 p.m.
Title,straightness
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,19/05/2021 2:13:19 p.m.
Revised By,c.young
Revision No.,2
Start time of part program,19/05/2021 2:48:06 p.m.
End time of part program,19/05/2021 3:00:40 p.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_5>,3.567µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Inner<LN_5>,Gaussian-50%Low[0.25 mm],2.5005 mm,269.50 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,131,3.2685,-0.1196,0.2019,-0.4479,0
1,132,3.2725,-0.0637,0.2033,-0.4468,0
1,133,3.2765,0.0000,0.2041,-0.4464,0
1,134,3.2805,0.0988,0.2042,-0.4466,0
1,135,3.2845,0.2392,0.2035,-0.4477,0
1,136,3.2885,0.3887,0.2020,-0.4495,0
1,137,3.2925,0.5317,0.1996,-0.4522,0
1,138,3.2965,0.7059,0.1964,-0.4557,0
1,139,3.3005,0.9243,0.1923,-0.4602,0
1,140,3.3045,1.0946,0.1873,-0.4655,0
1,141,3.3085,1.0855,0.1816,-0.4715,0
1,142,3.3125,0.8788,0.1751,-0.4783,0
1,143,3.3165,0.6110,0.1682,-0.4856,0
1,144,3.3205,0.4004,0.1608,-0.4933,0
1,145,3.3245,0.2444,0.1532,-0.5012,0
1,146,3.3285,0.0897,0.1456,-0.5091,0
1,147,3.3325,-0.0689,0.1382,-0.5168,0
1,148,3.3365,-0.1950,0.1312,-0.5241,0
1,149,3.3405,-0.2834,0.1248,-0.5309,0
1,150,3.3445,-0.3562,0.1192,-0.5368,0
1,151,3.3485,-0.4173,0.1146,-0.5418,0
1,152,3.3525,-0.4524,0.1110,-0.5457,0
1,153,3.3565,-0.4563,0.1086,-0.5484,0
1,154,3.3605,-0.4459,0.1073,-0.5499,0
1,155,3.3645,-0.4212,0.1074,-0.5502,0
1,156,3.3685,-0.3731,0.1086,-0.5494,0
1,157,3.3725,-0.3016,0.1109,-0.5474,0
1,158,3.3765,-0.2236,0.1142,-0.5443,0
1,159,3.3805,-0.1339,0.1184,-0.5405,0
1,160,3.3845,-0.0117,0.1234,-0.5358,0
1,161,3.3885,0.1365,0.1289,-0.5307,0
1,162,3.3925,0.2821,0.1348,-0.5251,0
1,163,3.3965,0.4394,0.1410,-0.5192,0
1,164,3.4005,0.6578,0.1473,-0.5132,0
1,165,3.4045,0.9152,0.1537,-0.5072,0
1,166,3.4085,1.0699,0.1600,-0.5012,0
1,167,3.4125,1.0075,0.1661,-0.4954,0
1,168,3.4165,0.7813,0.1722,-0.4896,0
1,169,3.4205,0.5408,0.1782,-0.4839,0
1,170,3.4245,0.3653,0.1842,-0.4783,0
1,171,3.4285,0.2288,0.1902,-0.4726,0
1,172,3.4325,0.0975,0.1963,-0.4668,0
1,173,3.4365,-0.0234,0.2028,-0.4607,0
1,174,3.4405,-0.1235,0.2096,-0.4542,0
1,175,3.4445,-0.1989,0.2168,-0.4472,0
1,176,3.4485,-0.2457,0.2247,-0.4397,0
1,177,3.4525,-0.2665,0.2332,-0.4315,0
1,178,3.4565,-0.2756,0.2424,-0.4226,0
1,179,3.4605,-0.2756,0.2523,-0.4130,0
1,180,3.4645,-0.2522,0.2629,-0.4028,0
1,181,3.4685,-0.1898,0.2742,-0.3919,0
1,182,3.4725,-0.1014,0.2859,-0.3805,0
1,183,3.4765,-0.0156,0.2980,-0.3686,0
1,184,3.4805,0.0689,0.3104,-0.3566,0
1,185,3.4845,0.1794,0.3229,-0.3445,0
1,186,3.4885,0.3211,0.3352,-0.3324,0
1,187,3.4925,0.4732,0.3473,-0.3207,0
1,188,3.4965,0.6357,0.3588,-0.3094,0
1,189,3.5005,0.8593,0.3698,-0.2988,0
1,190,3.5045,1.1414,0.3800,-0.2890,0
1,191,3.5085,1.3572,0.3893,-0.2800,0
1,192,3.5125,1.3611,0.3976,-0.2720,0
1,193,3.5165,1.1609,0.4049,-0.2650,0
1,194,3.5205,0.9100,0.4111,-0.2591,0
1,195,3.5245,0.7241,0.4164,-0.2541,0
1,196,3.5285,0.5889,0.4207,-0.2502,0
1,197,3.5325,0.4485,0.4241,-0.2471,0
1,198,3.5365,0.3029,0.4267,-0.2448,0
1,199,3.5405,0.1768,0.4286,-0.2432,0
1,200,3.5445,0.0858,0.4299,-0.2422,0
1,201,3.5485,0.0260,0.4308,-0.2417,0
1,202,3.5525,-0.0026,0.4311,-0.2417,0
1,203,3.5565,-0.0130,0.4312,-0.2420,0
1,204,3.5605,-0.0104,0.4309,-0.2426,0
1,205,3.5645,0.0117,0.4303,-0.2434,0
1,206,3.5685,0.0624,0.4295,-0.2446,0
1,207,3.5725,0.1248,0.4283,-0.2461,0
1,208,3.5765,0.1885,0.4268,-0.2480,0
1,209,3.5805,0.2704,0.4248,-0.2503,0
1,210,3.5845,0.3861,0.4223,-0.2531,0
1,211,3.5885,0.5109,0.4192,-0.2565,0
1,212,3.5925,0.6318,0.4155,-0.2605,0
1,213,3.5965,0.7969,0.4111,-0.2653,0
1,214,3.6005,1.0322,0.4059,-0.2708,0
1,215,3.6045,1.2480,0.3999,-0.2772,0
1,216,3.6085,1.2961,0.3931,-0.2843,0
1,217,3.6125,1.1388,0.3855,-0.2921,0
1,218,3.6165,0.8931,0.3773,-0.3007,0
1,219,3.6205,0.6864,0.3685,-0.3098,0
1,220,3.6245,0.5330,0.3593,-0.3194,0
1,221,3.6285,0.3900,0.3496,-0.3293,0
1,222,3.6325,0.2418,0.3398,-0.3394,0
1,223,3.6365,0.1053,0.3300,-0.3496,0
1,224,3.6405,-0.0078,0.3203,-0.3596,0
1,225,3.6445,-0.1014,0.3109,-0.3693,0
1,226,3.6485,-0.1690,0.3019,-0.3786,0
1,227,3.6525,-0.2067,0.2935,-0.3874,0
1,228,3.6565,-0.2236,0.2856,-0.3956,0
1,229,3.6605,-0.2288,0.2784,-0.4031,0
1,230,3.6645,-0.2067,0.2719,-0.4100,0
1,231,3.6685,-0.1495,0.2660,-0.4162,0
1,232,3.6725,-0.0767,0.2607,-0.4218,0
1,233,3.6765,-0.0169,0.2560,-0.4268,0
1,234,3.6805,0.0416,0.2518,-0.4314,0
1,235,3.6845,0.1352,0.2478,-0.4357,0
1,236,3.6885,0.2587,0.2442,-0.4397,0
1,237,3.6925,0.3861,0.2406,-0.4435,0
1,238,3.6965,0.5330,0.2371,-0.4474,0
1,239,3.7005,0.7488,0.2335,-0.4512,0
1,240,3.7045,0.9906,0.2299,-0.4552,0
1,241,3.7085,1.1089,0.2261,-0.4593,0
1,242,3.7125,1.0075,0.2222,-0.4635,0
1,243,3.7165,0.7696,0.2182,-0.4679,0
1,244,3.7205,0.5473,0.2142,-0.4722,0
1,245,3.7245,0.3874,0.2102,-0.4765,0
1,246,3.7285,0.2418,0.2065,-0.4806,0
1,247,3.7325,0.0806,0.2030,-0.4844,0
1,248,3.7365,-0.0650,0.1999,-0.4878,0
1,249,3.7405,-0.1755,0.1974,-0.4906,0
1,250,3.7445,-0.2574,0.1956,-0.4927,0
1,251,3.7485,-0.3146,0.1946,-0.4940,0
1,252,3.7525,-0.3432,0.1945,-0.4945,0
1,253,3.7565,-0.3484,0.1953,-0.4940,0
1,254,3.7605,-0.3393,0.1970,-0.4926,0
1,255,3.7645,-0.3081,0.1997,-0.4903,0
1,256,3.7685,-0.2496,0.2032,-0.4871,0
1,257,3.7725,-0.1794,0.2075,-0.4831,0
1,258,3.7765,-0.1170,0.2125,-0.4784,0
1,259,3.7805,-0.0442,0.2180,-0.4732,0
1,260,3.7845,0.0715,0.2239,-0.4676,0
1,261,3.7885,0.2249,0.2301,-0.4618,0
1,262,3.7925,0.3796,0.2362,-0.4560,0
1,263,3.7965,0.5525,0.2424,-0.4502,0
1,264,3.8005,0.7969,0.2483,-0.4446,0
1,265,3.8045,1.0764,0.2539,-0.4393,0
1,266,3.8085,1.2272,0.2591,-0.4344,0
1,267,3.8125,1.1440,0.2640,-0.4299,0
1,268,3.8165,0.9061,0.2684,-0.4258,0
1,269,3.8205,0.6773,0.2724,-0.4221,0
1,270,3.8245,0.5135,0.2761,-0.4187,0
1,271,3.8285,0.3614,0.2796,-0.4155,0
1,272,3.8325,0.1963,0.2830,-0.4124,0
1,273,3.8365,0.0546,0.2864,-0.4093,0
1,274,3.8405,-0.0416,0.2900,-0.4061,0
1,275,3.8445,-0.1131,0.2938,-0.4026,0
1,276,3.8485,-0.1768,0.2980,-0.3988,0
1,277,3.8525,-0.2145,0.3026,-0.3945,0
1,278,3.8565,-0.2145,0.3078,-0.3896,0
1,279,3.8605,-0.1911,0.3135,-0.3843,0
1,280,3.8645,-0.1599,0.3197,-0.3784,0
1,281,3.8685,-0.1196,0.3264,-0.3720,0
1,282,3.8725,-0.0624,0.3335,-0.3652,0
1,283,3.8765,0.0091,0.3409,-0.3581,0
1,284,3.8805,0.0949,0.3484,-0.3509,0
1,285,3.8845,0.2093,0.3560,-0.3437,0
1,286,3.8885,0.3575,0.3634,-0.3366,0
1,287,3.8925,0.5239,0.3705,-0.3298,0
1,288,3.8965,0.6981,0.3770,-0.3236,0
1,289,3.9005,0.9087,0.3830,-0.3180,0
1,290,3.9045,1.1557,0.3881,-0.3131,0
1,291,3.9085,1.3403,0.3924,-0.3092,0
1,292,3.9125,1.3364,0.3958,-0.3061,0
1,293,3.9165,1.1453,0.3982,-0.3040,0
1,294,3.9205,0.8957,0.3997,-0.3029,0
1,295,3.9245,0.6942,0.4002,-0.3027,0
1,296,3.9285,0.5434,0.3998,-0.3035,0
1,297,3.9325,0.3978,0.3986,-0.3050,0
1,298,3.9365,0.2496,0.3967,-0.3072,0
1,299,3.9405,0.1209,0.3941,-0.3101,0
1,300,3.9445,0.0286,0.3911,-0.3134,0
1,301,3.9485,-0.0286,0.3876,-0.3172,0
1,302,3.9525,-0.0611,0.3838,-0.3214,0
1,303,3.9565,-0.0780,0.3797,-0.3258,0
1,304,3.9605,-0.0793,0.3754,-0.3304,0
1,305,3.9645,-0.0585,0.3708,-0.3354,0
1,306,3.9685,-0.0117,0.3659,-0.3405,0
1,307,3.9725,0.0429,0.3608,-0.3460,0
1,308,3.9765,0.1001,0.3553,-0.3518,0
1,309,3.9805,0.1807,0.3494,-0.3581,0
1,310,3.9845,0.3029,0.3429,-0.3648,0
1,311,3.9885,0.4485,0.3359,-0.3722,0
1,312,3.9925,0.5915,0.3281,-0.3803,0
1,313,3.9965,0.7514,0.3196,-0.3891,0
1,314,4.0005,0.9607,0.3104,-0.3987,0
1,315,4.0045,1.1609,0.3003,-0.4091,0
1,316,4.0085,1.2233,0.2894,-0.4203,0
1,317,4.0125,1.0907,0.2777,-0.4323,0
1,318,4.0165,0.8450,0.2654,-0.4449,0
1,319,4.0205,0.6071,0.2525,-0.4582,0
1,320,4.0245,0.4121,0.2391,-0.4719,0
1,321,4.0285,0.2353,0.2254,-0.4860,0
1,322,4.0325,0.0728,0.2115,-0.5001,0
1,323,4.0365,-0.0624,0.1977,-0.5143,0
1,324,4.0405,-0.1781,0.1840,-0.5283,0
1,325,4.0445,-0.2834,0.1707,-0.5419,0
1,326,4.0485,-0.3588,0.1579,-0.5551,0
1,327,4.0525,-0.3900,0.1456,-0.5676,0
1,328,4.0565,-0.3965,0.1340,-0.5796,0
1,329,4.0605,-0.4069,0.1232,-0.5907,0
1,330,4.0645,-0.4030,0.1130,-0.6012,0
1,331,4.0685,-0.3588,0.1036,-0.6110,0
1,332,4.0725,-0.2821,0.0948,-0.6201,0
1,333,4.0765,-0.2080,0.0865,-0.6287,0
1,334,4.0805,-0.1352,0.0787,-0.6368,0
1,335,4.0845,-0.0286,0.0713,-0.6445,0
1,336,4.0885,0.1105,0.0641,-0.6521,0
1,337,4.0925,0.2535,0.0570,-0.6595,0
1,338,4.0965,0.4121,0.0498,-0.6670,0
1,339,4.1005,0.6305,0.0426,-0.6745,0
1,340,4.1045,0.8645,0.0353,-0.6822,0
1,341,4.1085,0.9646,0.0277,-0.6900,0
1,342,4.1125,0.8398,0.0201,-0.6980,0
1,343,4.1165,0.5772,0.0123,-0.7061,0
1,344,4.1205,0.3302,0.0045,-0.7143,0
1,345,4.1245,0.1573,-0.0033,-0.7223,0
1,346,4.1285,0.0078,-0.0108,-0.7302,0
1,347,4.1325,-0.1508,-0.0179,-0.7376,0
1,348,4.1365,-0.2990,-0.0245,-0.7445,0
1,349,4.1405,-0.4134,-0.0303,-0.7507,0
1,350,4.1445,-0.4979,-0.0354,-0.7560,0
1,351,4.1485,-0.5642,-0.0394,-0.7604,0
1,352,4.1525,-0.6045,-0.0423,-0.7636,0
1,353,4.1565,-0.6201,-0.0441,-0.7657,0
1,354,4.1605,-0.6162,-0.0446,-0.7666,0
1,355,4.1645,-0.5967,-0.0439,-0.7662,0
1,356,4.1685,-0.5551,-0.0420,-0.7647,0
1,357,4.1725,-0.4875,-0.0391,-0.7621,0
1,358,4.1765,-0.4082,-0.0352,-0.7585,0
1,359,4.1805,-0.3211,-0.0305,-0.7541,0
1,360,4.1845,-0.2171,-0.0252,-0.7491,0
1,361,4.1885,-0.0832,-0.0194,-0.7437,0
1,362,4.1925,0.0676,-0.0134,-0.7380,0
1,363,4.1965,0.2275,-0.0073,-0.7322,0
1,364,4.2005,0.4290,-0.0013,-0.7265,0
1,365,4.2045,0.6851,0.0044,-0.7212,0
1,366,4.2085,0.9113,0.0097,-0.7162,0
1,367,4.2125,0.9685,0.0145,-0.7117,0
1,368,4.2165,0.8138,0.0187,-0.7078,0
1,369,4.2205,0.5629,0.0223,-0.7045,0
1,370,4.2245,0.3484,0.0254,-0.7017,0
