--------------------------------------------------------------
Output text data of Measurement
C:\Users\Public\Documents\Length Stds Data\L0168\straightness.rnd,13/05/2021 2:08:46 p.m.
Title,straightness
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,13/05/2021 2:01:41 p.m.
Revised By,c.young
Revision No.,1
Start time of part program,13/05/2021 2:01:44 p.m.
End time of part program,13/05/2021 2:08:05 p.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_2>,4.101µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Inner<LN_2>,Gaussian-50%Low[0.25 mm],2.5055 mm,179.77 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,104,3.1655,0.9061,0.8846,-0.3872,0
1,105,3.1695,0.7761,0.8869,-0.3855,0
1,106,3.1735,0.6578,0.8889,-0.3840,0
1,107,3.1775,0.5421,0.8908,-0.3826,0
1,108,3.1815,0.4433,0.8927,-0.3813,0
1,109,3.1855,0.3874,0.8948,-0.3797,0
1,110,3.1895,0.3770,0.8972,-0.3778,0
1,111,3.1935,0.3913,0.9000,-0.3756,0
1,112,3.1975,0.4160,0.9033,-0.3728,0
1,113,3.2015,0.4511,0.9071,-0.3695,0
1,114,3.2055,0.4979,0.9114,-0.3658,0
1,115,3.2095,0.5603,0.9162,-0.3615,0
1,116,3.2135,0.6422,0.9214,-0.3569,0
1,117,3.2175,0.7423,0.9269,-0.3519,0
1,118,3.2215,0.8528,0.9327,-0.3467,0
1,119,3.2255,0.9724,0.9386,-0.3413,0
1,120,3.2295,1.1141,0.9445,-0.3359,0
1,121,3.2335,1.3039,0.9504,-0.3306,0
1,122,3.2375,1.5405,0.9561,-0.3255,0
1,123,3.2415,1.7628,0.9615,-0.3205,0
1,124,3.2455,1.8538,0.9668,-0.3158,0
1,125,3.2495,1.7537,0.9718,-0.3113,0
1,126,3.2535,1.5236,0.9766,-0.3071,0
1,127,3.2575,1.2883,0.9812,-0.3030,0
1,128,3.2615,1.1206,0.9857,-0.2991,0
1,129,3.2655,0.9932,0.9901,-0.2951,0
1,130,3.2695,0.8528,0.9947,-0.2911,0
1,131,3.2735,0.6994,0.9994,-0.2869,0
1,132,3.2775,0.5785,1.0044,-0.2825,0
1,133,3.2815,0.5187,1.0098,-0.2776,0
1,134,3.2855,0.5083,1.0156,-0.2724,0
1,135,3.2895,0.5174,1.0219,-0.2666,0
1,136,3.2935,0.5317,1.0286,-0.2604,0
1,137,3.2975,0.5538,1.0358,-0.2538,0
1,138,3.3015,0.5876,1.0434,-0.2467,0
1,139,3.3055,0.6422,1.0513,-0.2394,0
1,140,3.3095,0.7228,1.0594,-0.2318,0
1,141,3.3135,0.8229,1.0675,-0.2243,0
1,142,3.3175,0.9334,1.0755,-0.2168,0
1,143,3.3215,1.0595,1.0832,-0.2096,0
1,144,3.3255,1.2064,1.0905,-0.2029,0
1,145,3.3295,1.3780,1.0971,-0.1968,0
1,146,3.3335,1.5834,1.1029,-0.1915,0
1,147,3.3375,1.8226,1.1079,-0.1871,0
1,148,3.3415,2.0267,1.1119,-0.1836,0
1,149,3.3455,2.0813,1.1148,-0.1813,0
1,150,3.3495,1.9539,1.1166,-0.1800,0
1,151,3.3535,1.7264,1.1173,-0.1798,0
1,152,3.3575,1.5041,1.1171,-0.1806,0
1,153,3.3615,1.3182,1.1159,-0.1823,0
1,154,3.3655,1.1609,1.1138,-0.1849,0
1,155,3.3695,1.0257,1.1111,-0.1882,0
1,156,3.3735,0.9009,1.1078,-0.1920,0
1,157,3.3775,0.7748,1.1041,-0.1963,0
1,158,3.3815,0.6617,1.1001,-0.2008,0
1,159,3.3855,0.6032,1.0959,-0.2055,0
1,160,3.3895,0.5993,1.0917,-0.2102,0
1,161,3.3935,0.6162,1.0876,-0.2149,0
1,162,3.3975,0.6318,1.0835,-0.2195,0
1,163,3.4015,0.6552,1.0796,-0.2239,0
1,164,3.4055,0.6994,1.0759,-0.2283,0
1,165,3.4095,0.7631,1.0722,-0.2325,0
1,166,3.4135,0.8450,1.0686,-0.2366,0
1,167,3.4175,0.9490,1.0650,-0.2407,0
1,168,3.4215,1.0621,1.0614,-0.2449,0
1,169,3.4255,1.1674,1.0576,-0.2492,0
1,170,3.4295,1.2844,1.0536,-0.2537,0
1,171,3.4335,1.4638,1.0494,-0.2585,0
1,172,3.4375,1.6991,1.0449,-0.2635,0
1,173,3.4415,1.8798,1.0401,-0.2689,0
1,174,3.4455,1.8902,1.0350,-0.2745,0
1,175,3.4495,1.7290,1.0298,-0.2803,0
1,176,3.4535,1.4937,1.0243,-0.2863,0
1,177,3.4575,1.2714,1.0189,-0.2923,0
1,178,3.4615,1.0881,1.0135,-0.2982,0
1,179,3.4655,0.9347,1.0083,-0.3039,0
1,180,3.4695,0.8034,1.0035,-0.3092,0
1,181,3.4735,0.6734,0.9992,-0.3141,0
1,182,3.4775,0.5473,0.9955,-0.3183,0
1,183,3.4815,0.4576,0.9926,-0.3217,0
1,184,3.4855,0.4264,0.9906,-0.3243,0
1,185,3.4895,0.4342,0.9895,-0.3259,0
1,186,3.4935,0.4498,0.9894,-0.3266,0
1,187,3.4975,0.4654,0.9902,-0.3263,0
1,188,3.5015,0.5005,0.9919,-0.3251,0
1,189,3.5055,0.5603,0.9945,-0.3231,0
1,190,3.5095,0.6370,0.9978,-0.3204,0
1,191,3.5135,0.7267,1.0016,-0.3171,0
1,192,3.5175,0.8333,1.0058,-0.3134,0
1,193,3.5215,0.9594,1.0103,-0.3094,0
1,194,3.5255,1.0972,1.0149,-0.3054,0
1,195,3.5295,1.2493,1.0193,-0.3015,0
1,196,3.5335,1.4469,1.0235,-0.2979,0
1,197,3.5375,1.6952,1.0272,-0.2947,0
1,198,3.5415,1.9123,1.0305,-0.2919,0
1,199,3.5455,1.9760,1.0332,-0.2898,0
1,200,3.5495,1.8525,1.0352,-0.2883,0
1,201,3.5535,1.6289,1.0367,-0.2874,0
1,202,3.5575,1.4079,1.0375,-0.2870,0
1,203,3.5615,1.2220,1.0379,-0.2872,0
1,204,3.5655,1.0621,1.0378,-0.2879,0
1,205,3.5695,0.9152,1.0374,-0.2888,0
1,206,3.5735,0.7774,1.0367,-0.2900,0
1,207,3.5775,0.6552,1.0360,-0.2913,0
1,208,3.5815,0.5694,1.0353,-0.2925,0
1,209,3.5855,0.5343,1.0347,-0.2937,0
1,210,3.5895,0.5278,1.0342,-0.2946,0
1,211,3.5935,0.5317,1.0340,-0.2954,0
1,212,3.5975,0.5499,1.0340,-0.2960,0
1,213,3.6015,0.5915,1.0342,-0.2963,0
1,214,3.6055,0.6487,1.0345,-0.2965,0
1,215,3.6095,0.7163,1.0349,-0.2967,0
1,216,3.6135,0.8034,1.0353,-0.2969,0
1,217,3.6175,0.9126,1.0354,-0.2972,0
1,218,3.6215,1.0270,1.0353,-0.2979,0
1,219,3.6255,1.1362,1.0347,-0.2991,0
1,220,3.6295,1.2649,1.0335,-0.3008,0
1,221,3.6335,1.4547,1.0316,-0.3032,0
1,222,3.6375,1.6991,1.0289,-0.3064,0
1,223,3.6415,1.9071,1.0254,-0.3105,0
1,224,3.6455,1.9643,1.0210,-0.3154,0
1,225,3.6495,1.8473,1.0158,-0.3212,0
1,226,3.6535,1.6328,1.0097,-0.3278,0
1,227,3.6575,1.4105,1.0030,-0.3351,0
1,228,3.6615,1.2090,0.9956,-0.3430,0
1,229,3.6655,1.0322,0.9878,-0.3513,0
1,230,3.6695,0.8814,0.9797,-0.3599,0
1,231,3.6735,0.7501,0.9716,-0.3686,0
1,232,3.6775,0.6240,0.9635,-0.3772,0
1,233,3.6815,0.5109,0.9558,-0.3855,0
1,234,3.6855,0.4381,0.9485,-0.3933,0
1,235,3.6895,0.4069,0.9418,-0.4006,0
1,236,3.6935,0.3978,0.9358,-0.4070,0
1,237,3.6975,0.4030,0.9307,-0.4127,0
1,238,3.7015,0.4290,0.9265,-0.4175,0
1,239,3.7055,0.4758,0.9231,-0.4214,0
1,240,3.7095,0.5317,0.9206,-0.4244,0
1,241,3.7135,0.5980,0.9190,-0.4266,0
