--------------------------------------------------------------
Output text data of Measurement
,12/05/2021 5:11:43 p.m.
Title,
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,
Revised By,c.young
Revision No.,0
Start time of part program,12/05/2021 4:55:30 p.m.
End time of part program,12/05/2021 5:10:12 p.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_2>,1.828µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Inner<LN_2>,Gaussian-50%Low[0.25 mm],2.5025 mm,180.02 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,1776,9.8505,3.0589,2.3004,0.0623,0
1,1777,9.8545,2.7963,2.3059,0.0672,0
1,1778,9.8585,2.5818,2.3108,0.0716,0
1,1779,9.8625,2.4310,2.3153,0.0756,0
1,1780,9.8665,2.2880,2.3194,0.0791,0
1,1781,9.8705,2.1489,2.3232,0.0824,0
1,1782,9.8745,2.0488,2.3268,0.0855,0
1,1783,9.8785,1.9799,2.3304,0.0885,0
1,1784,9.8825,1.9058,2.3339,0.0916,0
1,1785,9.8865,1.8317,2.3376,0.0947,0
1,1786,9.8905,1.8070,2.3414,0.0979,0
1,1787,9.8945,1.8447,2.3453,0.1013,0
1,1788,9.8985,1.9006,2.3494,0.1049,0
1,1789,9.9025,1.9396,2.3536,0.1085,0
1,1790,9.9065,1.9825,2.3578,0.1122,0
1,1791,9.9105,2.0631,2.3619,0.1158,0
1,1792,9.9145,2.1736,2.3659,0.1193,0
1,1793,9.9185,2.2880,2.3696,0.1224,0
1,1794,9.9225,2.3998,2.3728,0.1251,0
1,1795,9.9265,2.5324,2.3755,0.1273,0
1,1796,9.9305,2.7196,2.3775,0.1287,0
1,1797,9.9345,2.9731,2.3787,0.1294,0
1,1798,9.9385,3.2331,2.3791,0.1293,0
1,1799,9.9425,3.3709,2.3786,0.1282,0
1,1800,9.9465,3.3020,2.3771,0.1262,0
1,1801,9.9505,3.0693,2.3748,0.1234,0
1,1802,9.9545,2.8054,2.3717,0.1197,0
1,1803,9.9585,2.5987,2.3678,0.1152,0
1,1804,9.9625,2.4453,2.3632,0.1102,0
1,1805,9.9665,2.3062,2.3583,0.1047,0
1,1806,9.9705,2.1749,2.3529,0.0988,0
1,1807,9.9745,2.0683,2.3474,0.0928,0
1,1808,9.9785,1.9864,2.3419,0.0867,0
1,1809,9.9825,1.9071,2.3365,0.0808,0
1,1810,9.9865,1.8252,2.3313,0.0750,0
1,1811,9.9905,1.7771,2.3265,0.0697,0
1,1812,9.9945,1.7888,2.3220,0.0647,0
1,1813,9.9985,1.8382,2.3180,0.0602,0
1,1814,10.0025,1.8772,2.3145,0.0561,0
1,1815,10.0065,1.9071,2.3113,0.0524,0
1,1816,10.0105,1.9682,2.3085,0.0490,0
1,1817,10.0145,2.0787,2.3059,0.0459,0
1,1818,10.0185,2.2035,2.3035,0.0429,0
1,1819,10.0225,2.3153,2.3011,0.0400,0
1,1820,10.0265,2.4258,2.2987,0.0371,0
1,1821,10.0305,2.5818,2.2961,0.0340,0
1,1822,10.0345,2.8119,2.2933,0.0306,0
1,1823,10.0385,3.0654,2.2902,0.0270,0
1,1824,10.0425,3.2123,2.2868,0.0231,0
1,1825,10.0465,3.1525,2.2831,0.0188,0
1,1826,10.0505,2.9198,2.2791,0.0143,0
1,1827,10.0545,2.6546,2.2749,0.0095,0
1,1828,10.0585,2.4609,2.2706,0.0047,0
1,1829,10.0625,2.3231,2.2662,-0.0002,0
1,1830,10.0665,2.1853,2.2621,-0.0049,0
1,1831,10.0705,2.0436,2.2582,-0.0093,0
1,1832,10.0745,1.9357,2.2548,-0.0132,0
1,1833,10.0785,1.8603,2.2520,-0.0165,0
1,1834,10.0825,1.7875,2.2500,-0.0191,0
1,1835,10.0865,1.7160,2.2488,-0.0209,0
1,1836,10.0905,1.6861,2.2485,-0.0217,0
1,1837,10.0945,1.7043,2.2492,-0.0215,0
1,1838,10.0985,1.7264,2.2509,-0.0203,0
1,1839,10.1025,1.7368,2.2536,-0.0182,0
1,1840,10.1065,1.7745,2.2571,-0.0152,0
1,1841,10.1105,1.8668,2.2615,-0.0113,0
1,1842,10.1145,1.9851,2.2665,-0.0069,0
1,1843,10.1185,2.0891,2.2721,-0.0018,0
1,1844,10.1225,2.1931,2.2780,0.0036,0
1,1845,10.1265,2.3270,2.2841,0.0092,0
1,1846,10.1305,2.5064,2.2903,0.0148,0
1,1847,10.1345,2.7404,2.2964,0.0204,0
1,1848,10.1385,3.0186,2.3023,0.0257,0
1,1849,10.1425,3.2474,2.3079,0.0308,0
1,1850,10.1465,3.2812,2.3131,0.0354,0
1,1851,10.1505,3.0862,2.3179,0.0398,0
1,1852,10.1545,2.8041,2.3224,0.0437,0
1,1853,10.1585,2.5909,2.3265,0.0473,0
1,1854,10.1625,2.4687,2.3304,0.0507,0
1,1855,10.1665,2.3556,2.3342,0.0539,0
1,1856,10.1705,2.2165,2.3379,0.0571,0
1,1857,10.1745,2.0878,2.3417,0.0603,0
1,1858,10.1785,1.9968,2.3457,0.0638,0
1,1859,10.1825,1.9188,2.3501,0.0676,0
1,1860,10.1865,1.8460,2.3549,0.0719,0
1,1861,10.1905,1.8057,2.3602,0.0766,0
1,1862,10.1945,1.8161,2.3660,0.0819,0
1,1863,10.1985,1.8525,2.3724,0.0878,0
1,1864,10.2025,1.8876,2.3794,0.0942,0
1,1865,10.2065,1.9344,2.3868,0.1011,0
1,1866,10.2105,2.0163,2.3947,0.1085,0
1,1867,10.2145,2.1229,2.4028,0.1161,0
1,1868,10.2185,2.2308,2.4111,0.1239,0
1,1869,10.2225,2.3400,2.4195,0.1317,0
1,1870,10.2265,2.4713,2.4278,0.1395,0
1,1871,10.2305,2.6533,2.4358,0.1470,0
1,1872,10.2345,2.9055,2.4436,0.1542,0
1,1873,10.2385,3.2006,2.4509,0.1609,0
1,1874,10.2425,3.4294,2.4577,0.1672,0
1,1875,10.2465,3.4593,2.4641,0.1731,0
1,1876,10.2505,3.2786,2.4699,0.1784,0
1,1877,10.2545,3.0160,2.4754,0.1833,0
1,1878,10.2585,2.8002,2.4805,0.1879,0
1,1879,10.2625,2.6481,2.4855,0.1923,0
1,1880,10.2665,2.5051,2.4904,0.1967,0
1,1881,10.2705,2.3530,2.4954,0.2012,0
1,1882,10.2745,2.2269,2.5008,0.2060,0
1,1883,10.2785,2.1424,2.5066,0.2114,0
1,1884,10.2825,2.0709,2.5132,0.2174,0
1,1885,10.2865,1.9981,2.5205,0.2242,0
1,1886,10.2905,1.9487,2.5289,0.2320,0
1,1887,10.2945,1.9487,2.5382,0.2408,0
1,1888,10.2985,1.9760,2.5487,0.2507,0
1,1889,10.3025,1.9981,2.5602,0.2618,0
1,1890,10.3065,2.0319,2.5729,0.2738,0
1,1891,10.3105,2.1099,2.5865,0.2869,0
1,1892,10.3145,2.2230,2.6009,0.3008,0
1,1893,10.3185,2.3335,2.6161,0.3155,0
1,1894,10.3225,2.4388,2.6318,0.3306,0
1,1895,10.3265,2.5714,2.6478,0.3461,0
1,1896,10.3305,2.7469,2.6640,0.3617,0
1,1897,10.3345,2.9679,2.6800,0.3773,0
1,1898,10.3385,3.2474,2.6958,0.3925,0
1,1899,10.3425,3.5451,2.7112,0.4074,0
1,1900,10.3465,3.7258,2.7259,0.4216,0
1,1901,10.3505,3.6777,2.7399,0.4350,0
1,1902,10.3545,3.4567,2.7531,0.4477,0
1,1903,10.3585,3.2240,2.7654,0.4594,0
1,1904,10.3625,3.0550,2.7767,0.4702,0
1,1905,10.3665,2.9029,2.7870,0.4800,0
1,1906,10.3705,2.7417,2.7964,0.4889,0
1,1907,10.3745,2.6221,2.8049,0.4968,0
1,1908,10.3785,2.5675,2.8125,0.5038,0
1,1909,10.3825,2.5272,2.8192,0.5100,0
1,1910,10.3865,2.4661,2.8251,0.5153,0
1,1911,10.3905,2.4206,2.8301,0.5199,0
1,1912,10.3945,2.4206,2.8344,0.5236,0
1,1913,10.3985,2.4349,2.8378,0.5265,0
1,1914,10.4025,2.4401,2.8405,0.5286,0
1,1915,10.4065,2.4765,2.8422,0.5298,0
1,1916,10.4105,2.5805,2.8431,0.5302,0
1,1917,10.4145,2.7209,2.8430,0.5295,0
1,1918,10.4185,2.8340,2.8419,0.5279,0
1,1919,10.4225,2.9198,2.8397,0.5251,0
1,1920,10.4265,3.0524,2.8364,0.5213,0
1,1921,10.4305,3.2799,2.8319,0.5163,0
1,1922,10.4345,3.5529,2.8263,0.5102,0
1,1923,10.4385,3.7414,2.8196,0.5030,0
1,1924,10.4425,3.7583,2.8119,0.4947,0
1,1925,10.4465,3.6244,2.8032,0.4854,0
1,1926,10.4505,3.4242,2.7937,0.4754,0
1,1927,10.4545,3.2175,2.7835,0.4647,0
1,1928,10.4585,3.0199,2.7729,0.4536,0
1,1929,10.4625,2.8236,2.7621,0.4423,0
1,1930,10.4665,2.6247,2.7514,0.4310,0
1,1931,10.4705,2.4453,2.7408,0.4199,0
1,1932,10.4745,2.3231,2.7308,0.4094,0
1,1933,10.4785,2.2672,2.7216,0.3996,0
1,1934,10.4825,2.2295,2.7132,0.3907,0
1,1935,10.4865,2.1684,2.7060,0.3829,0
1,1936,10.4905,2.1112,2.7001,0.3765,0
1,1937,10.4945,2.0969,2.6954,0.3713,0
1,1938,10.4985,2.1073,2.6922,0.3676,0
1,1939,10.5025,2.1099,2.6904,0.3652,0
1,1940,10.5065,2.1320,2.6899,0.3642,0
1,1941,10.5105,2.2139,2.6907,0.3644,0
1,1942,10.5145,2.3374,2.6926,0.3658,0
1,1943,10.5185,2.4505,2.6954,0.3681,0
1,1944,10.5225,2.5558,2.6990,0.3712,0
1,1945,10.5265,2.6936,2.7032,0.3748,0
1,1946,10.5305,2.8821,2.7078,0.3788,0
1,1947,10.5345,3.1122,2.7125,0.3830,0
1,1948,10.5385,3.3670,2.7172,0.3872,0
1,1949,10.5425,3.5841,2.7218,0.3913,0
1,1950,10.5465,3.6634,2.7261,0.3951,0
1,1951,10.5505,3.5516,2.7301,0.3985,0
1,1952,10.5545,3.3241,2.7336,0.4015,0
1,1953,10.5585,3.0992,2.7368,0.4041,0
1,1954,10.5625,2.9302,2.7395,0.4062,0
1,1955,10.5665,2.7911,2.7418,0.4080,0
1,1956,10.5705,2.6585,2.7438,0.4095,0
1,1957,10.5745,2.5454,2.7456,0.4108,0
1,1958,10.5785,2.4583,2.7472,0.4118,0
1,1959,10.5825,2.3803,2.7487,0.4129,0
1,1960,10.5865,2.2971,2.7503,0.4139,0
1,1961,10.5905,2.2321,2.7519,0.4150,0
1,1962,10.5945,2.2282,2.7536,0.4161,0
1,1963,10.5985,2.2841,2.7554,0.4174,0
1,1964,10.6025,2.3478,2.7573,0.4188,0
1,1965,10.6065,2.3842,2.7593,0.4202,0
1,1966,10.6105,2.4180,2.7612,0.4215,0
1,1967,10.6145,2.4960,2.7630,0.4228,0
1,1968,10.6185,2.6208,2.7645,0.4238,0
1,1969,10.6225,2.7599,2.7658,0.4245,0
1,1970,10.6265,2.8951,2.7665,0.4247,0
1,1971,10.6305,3.0498,2.7667,0.4244,0
1,1972,10.6345,3.2565,2.7662,0.4234,0
1,1973,10.6385,3.4957,2.7650,0.4217,0
1,1974,10.6425,3.6699,2.7630,0.4191,0
1,1975,10.6465,3.6712,2.7601,0.4157,0
1,1976,10.6505,3.4944,2.7565,0.4115,0
1,1977,10.6545,3.2422,2.7520,0.4065,0
1,1978,10.6585,3.0238,2.7468,0.4007,0
1,1979,10.6625,2.8639,2.7409,0.3943,0
1,1980,10.6665,2.7235,2.7345,0.3874,0
1,1981,10.6705,2.5844,2.7277,0.3800,0
1,1982,10.6745,2.4648,2.7206,0.3724,0
1,1983,10.6785,2.3777,2.7133,0.3646,0
1,1984,10.6825,2.3036,2.7059,0.3567,0
1,1985,10.6865,2.2373,2.6986,0.3488,0
1,1986,10.6905,2.1983,2.6914,0.3411,0
1,1987,10.6945,2.1996,2.6844,0.3336,0
1,1988,10.6985,2.2178,2.6776,0.3262,0
1,1989,10.7025,2.2282,2.6710,0.3191,0
1,1990,10.7065,2.2542,2.6646,0.3121,0
1,1991,10.7105,2.3296,2.6583,0.3053,0
1,1992,10.7145,2.4518,2.6521,0.2985,0
1,1993,10.7185,2.5818,2.6458,0.2918,0
1,1994,10.7225,2.6949,2.6395,0.2849,0
1,1995,10.7265,2.8093,2.6330,0.2779,0
1,1996,10.7305,2.9640,2.6263,0.2707,0
1,1997,10.7345,3.1811,2.6193,0.2632,0
1,1998,10.7385,3.4073,2.6121,0.2554,0
1,1999,10.7425,3.5191,2.6046,0.2473,0
1,2000,10.7465,3.4268,2.5968,0.2390,0
1,2001,10.7505,3.1746,2.5889,0.2306,0
1,2002,10.7545,2.8990,2.5809,0.2221,0
1,2003,10.7585,2.6988,2.5730,0.2136,0
1,2004,10.7625,2.5662,2.5654,0.2055,0
1,2005,10.7665,2.4440,2.5582,0.1977,0
1,2006,10.7705,2.3114,2.5515,0.1905,0
1,2007,10.7745,2.1905,2.5456,0.1841,0
1,2008,10.7785,2.0995,2.5406,0.1786,0
1,2009,10.7825,2.0254,2.5367,0.1741,0
1,2010,10.7865,1.9604,2.5340,0.1708,0
1,2011,10.7905,1.9253,2.5325,0.1688,0
1,2012,10.7945,1.9357,2.5324,0.1681,0
1,2013,10.7985,1.9721,2.5335,0.1688,0
1,2014,10.8025,2.0111,2.5360,0.1707,0
1,2015,10.8065,2.0631,2.5396,0.1738,0
1,2016,10.8105,2.1450,2.5443,0.1780,0
1,2017,10.8145,2.2503,2.5500,0.1831,0
1,2018,10.8185,2.3660,2.5565,0.1891,0
1,2019,10.8225,2.4934,2.5636,0.1957,0
1,2020,10.8265,2.6390,2.5712,0.2027,0
1,2021,10.8305,2.8080,2.5790,0.2100,0
1,2022,10.8345,3.0277,2.5869,0.2174,0
1,2023,10.8385,3.3020,2.5949,0.2248,0
1,2024,10.8425,3.5269,2.6027,0.2320,0
1,2025,10.8465,3.5516,2.6103,0.2391,0
1,2026,10.8505,3.3553,2.6177,0.2460,0
1,2027,10.8545,3.0875,2.6249,0.2526,0
1,2028,10.8585,2.8925,2.6318,0.2591,0
1,2029,10.8625,2.7703,2.6386,0.2654,0
1,2030,10.8665,2.6416,2.6454,0.2716,0
1,2031,10.8705,2.4960,2.6522,0.2779,0
1,2032,10.8745,2.3777,2.6592,0.2843,0
1,2033,10.8785,2.3049,2.6664,0.2910,0
1,2034,10.8825,2.2438,2.6740,0.2980,0
1,2035,10.8865,2.1866,2.6820,0.3055,0
1,2036,10.8905,2.1580,2.6904,0.3134,0
1,2037,10.8945,2.1632,2.6993,0.3217,0
1,2038,10.8985,2.1762,2.7086,0.3305,0
1,2039,10.9025,2.2009,2.7183,0.3397,0
1,2040,10.9065,2.2750,2.7283,0.3491,0
1,2041,10.9105,2.3972,2.7383,0.3586,0
1,2042,10.9145,2.5155,2.7484,0.3681,0
1,2043,10.9185,2.6065,2.7582,0.3774,0
1,2044,10.9225,2.7066,2.7675,0.3862,0
1,2045,10.9265,2.8483,2.7762,0.3944,0
1,2046,10.9305,3.0238,2.7840,0.4016,0
1,2047,10.9345,3.2357,2.7908,0.4078,0
1,2048,10.9385,3.4970,2.7962,0.4128,0
1,2049,10.9425,3.7570,2.8003,0.4163,0
1,2050,10.9465,3.8805,2.8028,0.4183,0
1,2051,10.9505,3.7830,2.8038,0.4187,0
1,2052,10.9545,3.5282,2.8030,0.4174,0
1,2053,10.9585,3.2695,2.8006,0.4145,0
1,2054,10.9625,3.0823,2.7966,0.4099,0
1,2055,10.9665,2.9237,2.7909,0.4038,0
1,2056,10.9705,2.7469,2.7838,0.3961,0
1,2057,10.9745,2.5831,2.7753,0.3870,0
1,2058,10.9785,2.4843,2.7655,0.3767,0
1,2059,10.9825,2.4375,2.7546,0.3653,0
1,2060,10.9865,2.3868,2.7426,0.3527,0
1,2061,10.9905,2.3192,2.7297,0.3393,0
1,2062,10.9945,2.2828,2.7160,0.3251,0
1,2063,10.9985,2.2919,2.7016,0.3101,0
1,2064,11.0025,2.3153,2.6865,0.2945,0
1,2065,11.0065,2.3348,2.6708,0.2783,0
1,2066,11.0105,2.3907,2.6546,0.2615,0
1,2067,11.0145,2.5077,2.6378,0.2442,0
1,2068,11.0185,2.6325,2.6205,0.2264,0
1,2069,11.0225,2.7131,2.6028,0.2081,0
1,2070,11.0265,2.7950,2.5846,0.1894,0
1,2071,11.0305,2.9614,2.5660,0.1703,0
1,2072,11.0345,3.1889,2.5471,0.1508,0
1,2073,11.0385,3.3397,2.5280,0.1312,0
1,2074,11.0425,3.3111,2.5088,0.1115,0
1,2075,11.0465,3.1369,2.4897,0.0918,0
1,2076,11.0505,2.9107,2.4708,0.0723,0
1,2077,11.0545,2.6975,2.4523,0.0533,0
1,2078,11.0585,2.5090,2.4344,0.0349,0
1,2079,11.0625,2.3374,2.4175,0.0175,0
1,2080,11.0665,2.1762,2.4016,0.0011,0
1,2081,11.0705,2.0280,2.3872,-0.0139,0
1,2082,11.0745,1.9136,2.3743,-0.0273,0
1,2083,11.0785,1.8434,2.3632,-0.0389,0
1,2084,11.0825,1.7901,2.3541,-0.0486,0
1,2085,11.0865,1.7342,2.3471,-0.0561,0
1,2086,11.0905,1.6965,2.3423,-0.0615,0
1,2087,11.0945,1.6939,2.3397,-0.0646,0
1,2088,11.0985,1.7069,2.3394,-0.0655,0
1,2089,11.1025,1.7264,2.3412,-0.0642,0
1,2090,11.1065,1.7810,2.3451,-0.0608,0
1,2091,11.1105,1.8837,2.3508,-0.0556,0
1,2092,11.1145,1.9981,2.3583,-0.0487,0
1,2093,11.1185,2.0917,2.3672,-0.0403,0
1,2094,11.1225,2.1905,2.3774,-0.0307,0
1,2095,11.1265,2.3361,2.3884,-0.0201,0
1,2096,11.1305,2.5233,2.4002,-0.0089,0
1,2097,11.1345,2.7482,2.4124,0.0028,0
1,2098,11.1385,3.0225,2.4249,0.0147,0
1,2099,11.1425,3.2981,2.4372,0.0265,0
1,2100,11.1465,3.4359,2.4495,0.0382,0
1,2101,11.1505,3.3436,2.4613,0.0495,0
1,2102,11.1545,3.1057,2.4727,0.0604,0
1,2103,11.1585,2.8834,2.4836,0.0708,0
1,2104,11.1625,2.7274,2.4940,0.0806,0
1,2105,11.1665,2.5818,2.5038,0.0899,0
1,2106,11.1705,2.4245,2.5131,0.0986,0
1,2107,11.1745,2.3049,2.5218,0.1068,0
1,2108,11.1785,2.2399,2.5301,0.1146,0
1,2109,11.1825,2.1853,2.5380,0.1220,0
1,2110,11.1865,2.1229,2.5455,0.1290,0
1,2111,11.1905,2.0891,2.5527,0.1356,0
1,2112,11.1945,2.1008,2.5596,0.1419,0
1,2113,11.1985,2.1229,2.5661,0.1479,0
1,2114,11.2025,2.1463,2.5722,0.1535,0
1,2115,11.2065,2.2009,2.5780,0.1587,0
1,2116,11.2105,2.3023,2.5832,0.1634,0
1,2117,11.2145,2.4167,2.5878,0.1675,0
1,2118,11.2185,2.5168,2.5918,0.1709,0
1,2119,11.2225,2.6221,2.5949,0.1735,0
1,2120,11.2265,2.7716,2.5972,0.1753,0
1,2121,11.2305,2.9770,2.5986,0.1761,0
1,2122,11.2345,3.2214,2.5989,0.1759,0
1,2123,11.2385,3.4463,2.5981,0.1746,0
1,2124,11.2425,3.5633,2.5962,0.1722,0
1,2125,11.2465,3.5061,2.5933,0.1687,0
1,2126,11.2505,3.2994,2.5894,0.1643,0
1,2127,11.2545,3.0446,2.5846,0.1589,0
1,2128,11.2585,2.8275,2.5789,0.1527,0
1,2129,11.2625,2.6611,2.5725,0.1458,0
1,2130,11.2665,2.5168,2.5657,0.1384,0
1,2131,11.2705,2.3777,2.5585,0.1306,0
1,2132,11.2745,2.2568,2.5510,0.1227,0
1,2133,11.2785,2.1632,2.5436,0.1148,0
1,2134,11.2825,2.0826,2.5363,0.1069,0
1,2135,11.2865,2.0111,2.5293,0.0994,0
1,2136,11.2905,1.9721,2.5226,0.0922,0
1,2137,11.2945,1.9825,2.5164,0.0854,0
1,2138,11.2985,2.0163,2.5107,0.0791,0
1,2139,11.3025,2.0462,2.5054,0.0733,0
1,2140,11.3065,2.0852,2.5006,0.0679,0
1,2141,11.3105,2.1645,2.4961,0.0630,0
1,2142,11.3145,2.2737,2.4920,0.0584,0
1,2143,11.3185,2.3829,2.4882,0.0540,0
1,2144,11.3225,2.4869,2.4845,0.0497,0
1,2145,11.3265,2.6169,2.4808,0.0455,0
1,2146,11.3305,2.7976,2.4771,0.0413,0
1,2147,11.3345,3.0251,2.4733,0.0369,0
1,2148,11.3385,3.2461,2.4693,0.0324,0
1,2149,11.3425,3.3696,2.4652,0.0278,0
1,2150,11.3465,3.3163,2.4609,0.0230,0
1,2151,11.3505,3.0992,2.4566,0.0181,0
1,2152,11.3545,2.8262,2.4523,0.0132,0
1,2153,11.3585,2.6104,2.4481,0.0085,0
1,2154,11.3625,2.4700,2.4442,0.0041,0
1,2155,11.3665,2.3530,2.4407,0.0001,0
1,2156,11.3705,2.2230,2.4379,-0.0033,0
1,2157,11.3745,2.0956,2.4358,-0.0059,0
1,2158,11.3785,1.9955,2.4347,-0.0075,0
1,2159,11.3825,1.9162,2.4348,-0.0080,0
1,2160,11.3865,1.8447,2.4360,-0.0073,0
1,2161,11.3905,1.8031,2.4385,-0.0053,0
1,2162,11.3945,1.8187,2.4424,-0.0020,0
1,2163,11.3985,1.8720,2.4476,0.0027,0
1,2164,11.4025,1.9227,2.4542,0.0087,0
1,2165,11.4065,1.9760,2.4619,0.0160,0
1,2166,11.4105,2.0579,2.4708,0.0243,0
1,2167,11.4145,2.1632,2.4806,0.0336,0
1,2168,11.4185,2.2685,2.4912,0.0436,0
1,2169,11.4225,2.3829,2.5023,0.0542,0
1,2170,11.4265,2.5298,2.5138,0.0652,0
1,2171,11.4305,2.7053,2.5254,0.0763,0
1,2172,11.4345,2.9094,2.5370,0.0873,0
1,2173,11.4385,3.1603,2.5483,0.0981,0
1,2174,11.4425,3.4255,2.5592,0.1084,0
1,2175,11.4465,3.5711,2.5696,0.1183,0
1,2176,11.4505,3.4879,2.5794,0.1275,0
1,2177,11.4545,3.2396,2.5885,0.1361,0
1,2178,11.4585,2.9926,2.5969,0.1440,0
1,2179,11.4625,2.8236,2.6047,0.1512,0
1,2180,11.4665,2.6793,2.6118,0.1578,0
1,2181,11.4705,2.5233,2.6183,0.1638,0
1,2182,11.4745,2.3907,2.6244,0.1693,0
1,2183,11.4785,2.3114,2.6300,0.1744,0
1,2184,11.4825,2.2529,2.6353,0.1791,0
1,2185,11.4865,2.1918,2.6403,0.1836,0
1,2186,11.4905,2.1528,2.6451,0.1879,0
1,2187,11.4945,2.1580,2.6496,0.1919,0
1,2188,11.4985,2.1866,2.6540,0.1958,0
1,2189,11.5025,2.2152,2.6582,0.1994,0
1,2190,11.5065,2.2633,2.6621,0.2028,0
1,2191,11.5105,2.3556,2.6657,0.2058,0
1,2192,11.5145,2.4726,2.6688,0.2084,0
1,2193,11.5185,2.5844,2.6715,0.2105,0
1,2194,11.5225,2.6962,2.6735,0.2120,0
1,2195,11.5265,2.8340,2.6748,0.2128,0
1,2196,11.5305,3.0134,2.6753,0.2128,0
1,2197,11.5345,3.2396,2.6750,0.2119,0
1,2198,11.5385,3.4775,2.6738,0.2101,0
1,2199,11.5425,3.6452,2.6716,0.2075,0
1,2200,11.5465,3.6426,2.6687,0.2040,0
1,2201,11.5505,3.4580,2.6650,0.1998,0
1,2202,11.5545,3.1837,2.6606,0.1949,0
1,2203,11.5585,2.9354,2.6558,0.1895,0
1,2204,11.5625,2.7547,2.6507,0.1838,0
1,2205,11.5665,2.6065,2.6454,0.1781,0
1,2206,11.5705,2.4570,2.6403,0.1725,0
1,2207,11.5745,2.3140,2.6356,0.1672,0
1,2208,11.5785,2.2152,2.6315,0.1625,0
1,2209,11.5825,2.1541,2.6282,0.1587,0
1,2210,11.5865,2.0956,2.6259,0.1559,0
1,2211,11.5905,2.0358,2.6247,0.1542,0
1,2212,11.5945,2.0098,2.6249,0.1538,0
1,2213,11.5985,2.0319,2.6264,0.1548,0
1,2214,11.6025,2.0683,2.6293,0.1571,0
1,2215,11.6065,2.1008,2.6336,0.1609,0
1,2216,11.6105,2.1606,2.6392,0.1660,0
1,2217,11.6145,2.2620,2.6461,0.1724,0
1,2218,11.6185,2.3751,2.6541,0.1798,0
1,2219,11.6225,2.4791,2.6631,0.1883,0
1,2220,11.6265,2.5961,2.6729,0.1975,0
1,2221,11.6305,2.7443,2.6833,0.2074,0
1,2222,11.6345,2.9289,2.6941,0.2177,0
1,2223,11.6385,3.1629,2.7053,0.2283,0
1,2224,11.6425,3.4385,2.7166,0.2391,0
1,2225,11.6465,3.6478,2.7280,0.2500,0
1,2226,11.6505,3.6491,2.7394,0.2608,0
1,2227,11.6545,3.4437,2.7506,0.2715,0
1,2228,11.6585,3.1915,2.7618,0.2821,0
1,2229,11.6625,3.0030,2.7728,0.2927,0
1,2230,11.6665,2.8535,2.7838,0.3031,0
1,2231,11.6705,2.6988,2.7948,0.3136,0
1,2232,11.6745,2.5714,2.8059,0.3241,0
1,2233,11.6785,2.5038,2.8170,0.3347,0
1,2234,11.6825,2.4583,2.8284,0.3456,0
1,2235,11.6865,2.4011,2.8400,0.3567,0
1,2236,11.6905,2.3556,2.8520,0.3680,0
1,2237,11.6945,2.3530,2.8642,0.3798,0
1,2238,11.6985,2.3686,2.8768,0.3918,0
1,2239,11.7025,2.3894,2.8896,0.4040,0
1,2240,11.7065,2.4466,2.9026,0.4165,0
1,2241,11.7105,2.5584,2.9156,0.4290,0
1,2242,11.7145,2.6806,2.9287,0.4415,0
1,2243,11.7185,2.7703,2.9415,0.4538,0
1,2244,11.7225,2.8613,2.9540,0.4658,0
1,2245,11.7265,2.9965,2.9660,0.4772,0
1,2246,11.7305,3.1707,2.9773,0.4880,0
1,2247,11.7345,3.3683,2.9877,0.4979,0
1,2248,11.7385,3.6101,2.9972,0.5069,0
1,2249,11.7425,3.8779,3.0057,0.5148,0
1,2250,11.7465,4.0508,3.0130,0.5216,0
1,2251,11.7505,4.0027,3.0192,0.5272,0
1,2252,11.7545,3.7622,3.0242,0.5317,0
1,2253,11.7585,3.4892,3.0280,0.5350,0
1,2254,11.7625,3.2825,3.0307,0.5372,0
1,2255,11.7665,3.1148,3.0325,0.5384,0
1,2256,11.7705,2.9445,3.0334,0.5388,0
1,2257,11.7745,2.8015,3.0335,0.5383,0
1,2258,11.7785,2.7261,3.0330,0.5373,0
1,2259,11.7825,2.6884,3.0319,0.5357,0
1,2260,11.7865,2.6403,3.0305,0.5338,0
1,2261,11.7905,2.5883,3.0288,0.5316,0
1,2262,11.7945,2.5662,3.0269,0.5291,0
1,2263,11.7985,2.5675,3.0249,0.5265,0
1,2264,11.8025,2.5701,3.0227,0.5238,0
1,2265,11.8065,2.5870,3.0204,0.5210,0
1,2266,11.8105,2.6598,3.0179,0.5179,0
1,2267,11.8145,2.7820,3.0151,0.5146,0
1,2268,11.8185,2.9029,3.0121,0.5111,0
1,2269,11.8225,2.9991,3.0087,0.5071,0
1,2270,11.8265,3.0953,3.0048,0.5027,0
1,2271,11.8305,3.2279,3.0004,0.4978,0
1,2272,11.8345,3.4190,2.9954,0.4922,0
1,2273,11.8385,3.6569,2.9897,0.4860,0
1,2274,11.8425,3.8714,2.9833,0.4791,0
1,2275,11.8465,3.9403,2.9762,0.4715,0
1,2276,11.8505,3.7934,2.9685,0.4632,0
1,2277,11.8545,3.4983,2.9603,0.4544,0
1,2278,11.8585,3.2071,2.9515,0.4452,0
1,2279,11.8625,3.0134,2.9424,0.4355,0
